model,model_label,model_family,class_output,rank,feature_index,feature_name,feature_label,feature_group,mean_abs_shap,share_of_total_abs_shap
xgboost,XGBoost,gradient_boosting,low,19,13237,text__char__itä,[char] itä,text,0.012136219069361687,0.005298062693327665
xgboost,XGBoost,gradient_boosting,low,20,8648,text__word__server,server,text,0.01136227697134018,0.004960198421031237
xgboost,XGBoost,gradient_boosting,low,21,12162,text__char__bre,[char] bre,text,0.011335248127579689,0.004948399029672146
xgboost,XGBoost,gradient_boosting,low,22,12469,text__char__eat,[char] eat,text,0.010420643724501133,0.00454912893474102
xgboost,XGBoost,gradient_boosting,low,23,11317,text__char__ a ,[char]  a ,text,0.010328799486160278,0.004509034100919962
xgboost,XGBoost,gradient_boosting,low,24,11711,text__char__ sys,[char]  sys,text,0.010264785028994083,0.00448108883574605
xgboost,XGBoost,gradient_boosting,low,25,14585,text__char__tfo,[char] tfo,text,0.010130767710506916,0.004422583617269993
xgboost,XGBoost,gradient_boosting,low,26,10403,text__word__update,update,text,0.009850576519966125,0.004300266038626432
xgboost,XGBoost,gradient_boosting,low,27,14636,text__char__tra,[char] tra,text,0.009667185135185719,0.004220206756144762
xgboost,XGBoost,gradient_boosting,low,28,13071,text__char__ies,[char] ies,text,0.009443917311728,0.004122739192098379
xgboost,XGBoost,gradient_boosting,low,29,14840,text__char__ver,[char] ver,text,0.009378881193697453,0.004094347823411226
xgboost,XGBoost,gradient_boosting,low,30,14620,text__char__tip,[char] tip,text,0.009111689403653145,0.003977705258876085
xgboost,XGBoost,gradient_boosting,low,31,11597,text__char__ on ,[char]  on ,text,0.009002380073070526,0.003929986152797937
xgboost,XGBoost,gradient_boosting,low,32,9014,text__word__software,software,text,0.008222607895731926,0.003589577041566372
xgboost,XGBoost,gradient_boosting,low,33,11605,text__char__ outd,[char]  outd,text,0.007984002120792866,0.003485413733869791
xgboost,XGBoost,gradient_boosting,low,34,2360,text__word__data security,data security,text,0.007942662574350834,0.0034673670306801796
xgboost,XGBoost,gradient_boosting,low,35,14448,text__char__ste,[char] ste,text,0.007901784032583237,0.003449521493166685
xgboost,XGBoost,gradient_boosting,low,36,13045,text__char__ice ,[char] ice ,text,0.007863656617701054,0.0034328768961131573
xgboost,XGBoost,gradient_boosting,low,37,14542,text__char__teg,[char] teg,text,0.007860291749238968,0.003431407967582345
xgboost,XGBoost,gradient_boosting,low,38,14349,text__char__sere,[char] sere,text,0.007747132796794176,0.003382008522748947
xgboost,XGBoost,gradient_boosting,low,39,14644,text__char__tren,[char] tren,text,0.007617773022502661,0.0033255366142839193
xgboost,XGBoost,gradient_boosting,low,40,12581,text__char__em ,[char] em ,text,0.007550548762083054,0.003296189708635211
xgboost,XGBoost,gradient_boosting,low,41,14815,text__char__usf,[char] usf,text,0.007498577237129211,0.0032735015265643597
xgboost,XGBoost,gradient_boosting,low,42,13072,text__char__ies ,[char] ies ,text,0.007381911389529705,0.0032225712202489376
xgboost,XGBoost,gradient_boosting,low,43,14055,text__char__rat,[char] rat,text,0.007211171556264162,0.003148034680634737
xgboost,XGBoost,gradient_boosting,low,44,234,text__word__additional,additional,text,0.007187922950834036,0.003137885592877865
xgboost,XGBoost,gradient_boosting,low,45,14846,text__char__verl,[char] verl,text,0.0071566225960850716,0.00312422146089375
xgboost,XGBoost,gradient_boosting,low,46,11570,text__char__ met,[char]  met,text,0.00691380025818944,0.003018217394128442
xgboost,XGBoost,gradient_boosting,low,47,14587,text__char__tform,[char] tform,text,0.0068339393474161625,0.0029833540320396423
xgboost,XGBoost,gradient_boosting,low,48,11145,text__word__would,would,text,0.006635725032538176,0.0028968236874789
xgboost,XGBoost,gradient_boosting,low,49,12401,text__char__dic,[char] dic,text,0.006549299694597721,0.0028590948786586523
xgboost,XGBoost,gradient_boosting,low,50,13094,text__char__illin,[char] illin,text,0.006545975338667631,0.0028576436452567577
xgboost,XGBoost,gradient_boosting,medium,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.0887782871723175,0.07256624102592468
xgboost,XGBoost,gradient_boosting,medium,2,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.03811443969607353,0.03115425631403923
xgboost,XGBoost,gradient_boosting,medium,3,15011,categorical__queue_Product Support,Product Support,queue,0.027457501739263535,0.022443411871790886
xgboost,XGBoost,gradient_boosting,medium,4,14539,text__char__tech,[char] tech,text,0.014255661517381668,0.011652395129203796
xgboost,XGBoost,gradient_boosting,medium,5,14286,text__char__rus,[char] rus,text,0.013612974435091019,0.01112707145512104
xgboost,XGBoost,gradient_boosting,medium,6,9014,text__word__software,software,text,0.009881976060569286,0.008077400736510754
xgboost,XGBoost,gradient_boosting,medium,7,13518,"text__char__ms,","[char] ms,",text,0.009775757789611816,0.0079905791208148
xgboost,XGBoost,gradient_boosting,medium,8,11917,text__char__agen,[char] agen,text,0.009424284100532532,0.0077032893896102905
xgboost,XGBoost,gradient_boosting,medium,9,9621,text__word__system,system,text,0.008219342678785324,0.006718385498970747
xgboost,XGBoost,gradient_boosting,medium,10,14580,text__char__tes,[char] tes,text,0.008128639310598373,0.006644245702773333
xgboost,XGBoost,gradient_boosting,medium,11,12883,text__char__gin,[char] gin,text,0.007535656914114952,0.006159549579024315
xgboost,XGBoost,gradient_boosting,medium,12,7625,text__word__provide,provide,text,0.007301863748580217,0.005968450102955103
xgboost,XGBoost,gradient_boosting,medium,13,13661,text__char__nstab,[char] nstab,text,0.0071752374060451984,0.005864947568625212
xgboost,XGBoost,gradient_boosting,medium,14,13326,text__char__ld ,[char] ld ,text,0.007027258165180683,0.005743991117924452
xgboost,XGBoost,gradient_boosting,medium,15,14746,text__char__uired,[char] uired,text,0.0067748213186860085,0.005537652410566807
xgboost,XGBoost,gradient_boosting,medium,16,12401,text__char__dic,[char] dic,text,0.006237035151571035,0.005098072811961174
xgboost,XGBoost,gradient_boosting,medium,17,10747,text__word__verbindung,verbindung,text,0.006126524414867163,0.005007742904126644
xgboost,XGBoost,gradient_boosting,medium,18,12647,text__char__era,[char] era,text,0.0059511479921638966,0.004864392336457968
xgboost,XGBoost,gradient_boosting,medium,19,114,text__word__access logs,access logs,text,0.005762014538049698,0.004709796980023384
xgboost,XGBoost,gradient_boosting,medium,20,5944,text__word__marketing,marketing,text,0.005750738549977541,0.004700580146163702
xgboost,XGBoost,gradient_boosting,medium,21,409,text__word__aktualisieren,aktualisieren,text,0.005654908251017332,0.004622249864041805
xgboost,XGBoost,gradient_boosting,medium,22,12490,text__char__ebs,[char] ebs,text,0.0055971876718103886,0.004575069528073072
xgboost,XGBoost,gradient_boosting,medium,23,13752,text__char__oin,[char] oin,text,0.005461470223963261,0.004464135970920324
xgboost,XGBoost,gradient_boosting,medium,24,3248,text__word__ensure,ensure,text,0.005384788848459721,0.004401457495987415
xgboost,XGBoost,gradient_boosting,medium,25,14459,text__char__stim,[char] stim,text,0.005105914082378149,0.00417350884526968
xgboost,XGBoost,gradient_boosting,medium,26,14439,text__char__sta,[char] sta,text,0.0050009689293801785,0.0040877279825508595
xgboost,XGBoost,gradient_boosting,medium,27,14055,text__char__rat,[char] rat,text,0.004784221760928631,0.003910561557859182
xgboost,XGBoost,gradient_boosting,medium,28,12763,text__char__ewa,[char] ewa,text,0.00461461441591382,0.0037719267420470715
xgboost,XGBoost,gradient_boosting,medium,29,13465,text__char__met,[char] met,text,0.0046103596687316895,0.0037684491835534573
xgboost,XGBoost,gradient_boosting,medium,30,10519,text__word__updating software,updating software,text,0.004558756481856108,0.0037262693513184786
xgboost,XGBoost,gradient_boosting,medium,31,13072,text__char__ies ,[char] ies ,text,0.004399199970066547,0.003595849731937051
xgboost,XGBoost,gradient_boosting,medium,32,14528,text__char__tarte,[char] tarte,text,0.004355838987976313,0.0035604070872068405
xgboost,XGBoost,gradient_boosting,medium,33,14130,text__char__rgen,[char] rgen,text,0.0043303389102220535,0.003539563622325659
xgboost,XGBoost,gradient_boosting,medium,34,11701,text__char__ str,[char]  str,text,0.004305861424654722,0.0035195560194551945
xgboost,XGBoost,gradient_boosting,medium,35,14540,text__char__techn,[char] techn,text,0.004257976543158293,0.0034804155584424734
xgboost,XGBoost,gradient_boosting,medium,36,11406,text__char__ cre,[char]  cre,text,0.0042500426061451435,0.003473930526524782
xgboost,XGBoost,gradient_boosting,medium,37,13509,text__char__mpa,[char] mpa,text,0.0040277149528265,0.003292202716693282
xgboost,XGBoost,gradient_boosting,medium,38,11959,text__char__alyz,[char] alyz,text,0.004010510165244341,0.0032781397458165884
xgboost,XGBoost,gradient_boosting,medium,39,14451,text__char__stem,[char] stem,text,0.003992961719632149,0.003263795981183648
xgboost,XGBoost,gradient_boosting,medium,40,13073,text__char__iev,[char] iev,text,0.003982563503086567,0.0032552964985370636
xgboost,XGBoost,gradient_boosting,medium,41,8382,text__word__saas,saas,text,0.0038527254946529865,0.0031491685658693314
xgboost,XGBoost,gradient_boosting,medium,42,13828,text__char__ora,[char] ora,text,0.003798177232965827,0.0031045814976096153
xgboost,XGBoost,gradient_boosting,medium,43,6636,text__word__optimization,optimization,text,0.0037961392663419247,0.0031029158271849155
xgboost,XGBoost,gradient_boosting,medium,44,14448,text__char__ste,[char] ste,text,0.003770772134885192,0.0030821808613836765
xgboost,XGBoost,gradient_boosting,medium,45,12868,text__char__gend,[char] gend,text,0.0037539354525506496,0.0030684189405292273
xgboost,XGBoost,gradient_boosting,medium,46,13146,text__char__integ,[char] integ,text,0.003736554877832532,0.003054212313145399
xgboost,XGBoost,gradient_boosting,medium,47,13221,text__char__ition,[char] ition,text,0.0036906024906784296,0.003016651375219226
xgboost,XGBoost,gradient_boosting,medium,48,14840,text__char__ver,[char] ver,text,0.0036771129816770554,0.0030056252144277096
xgboost,XGBoost,gradient_boosting,medium,49,11653,text__char__ res,[char]  res,text,0.0036282099317759275,0.002965652383863926
xgboost,XGBoost,gradient_boosting,medium,50,13474,text__char__misc,[char] misc,text,0.003544870298355818,0.0028975317254662514
xgboost,XGBoost,gradient_boosting,high,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.2703098654747009,0.1298607736825943
xgboost,XGBoost,gradient_boosting,high,2,15007,categorical__queue_Customer Service,Customer Service,queue,0.09705445915460587,0.04662637040019035
xgboost,XGBoost,gradient_boosting,high,3,15010,categorical__queue_IT Support,IT Support,queue,0.09209403395652771,0.044243309646844864
xgboost,XGBoost,gradient_boosting,high,4,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.07175078243017197,0.03447011485695839
xgboost,XGBoost,gradient_boosting,high,5,12581,text__char__em ,[char] em ,text,0.02842053398489952,0.013653636910021305
xgboost,XGBoost,gradient_boosting,high,6,15001,categorical__type_Incident,Incident,type,0.022958530113101006,0.011029611341655254
xgboost,XGBoost,gradient_boosting,high,7,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.019084405153989792,0.009168424643576145
xgboost,XGBoost,gradient_boosting,high,8,15009,categorical__queue_Human Resources,Human Resources,queue,0.018129771575331688,0.008709805086255074
xgboost,XGBoost,gradient_boosting,high,9,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.017272185534238815,0.008297808468341827
xgboost,XGBoost,gradient_boosting,high,10,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.017233500257134438,0.008279223926365376
xgboost,XGBoost,gradient_boosting,high,11,6591,text__word__online,online,text,0.01567980833351612,0.007532807532697916
xgboost,XGBoost,gradient_boosting,high,12,9014,text__word__software,software,text,0.014771437272429466,0.007096412591636181
xgboost,XGBoost,gradient_boosting,high,13,14129,text__char__rge,[char] rge,text,0.013815504498779774,0.00663716858252883
xgboost,XGBoost,gradient_boosting,high,14,14439,text__char__sta,[char] sta,text,0.013401802629232407,0.006438420154154301
xgboost,XGBoost,gradient_boosting,high,15,13780,text__char__ompr,[char] ompr,text,0.013293341733515263,0.006386314053088427
xgboost,XGBoost,gradient_boosting,high,16,14056,text__char__rate,[char] rate,text,0.012457257136702538,0.005984647199511528
xgboost,XGBoost,gradient_boosting,high,17,12401,text__char__dic,[char] dic,text,0.012341508641839027,0.005929039791226387
xgboost,XGBoost,gradient_boosting,high,18,12175,text__char__bst,[char] bst,text,0.012030343525111675,0.005779551342129707
xgboost,XGBoost,gradient_boosting,high,19,14055,text__char__rat,[char] rat,text,0.01102218497544527,0.005295217502862215
xgboost,XGBoost,gradient_boosting,high,20,12684,text__char__ermi,[char] ermi,text,0.00962815061211586,0.0046255034394562244
xgboost,XGBoost,gradient_boosting,high,21,15011,categorical__queue_Product Support,Product Support,queue,0.009534010663628578,0.004580277018249035
xgboost,XGBoost,gradient_boosting,high,22,12353,text__char__date ,[char] date ,text,0.00934946071356535,0.004491616506129503
xgboost,XGBoost,gradient_boosting,high,23,12021,text__char__art,[char] art,text,0.009034368209540844,0.00434024166315794
xgboost,XGBoost,gradient_boosting,high,24,1824,text__word__concern,concern,text,0.008735712617635727,0.004196763038635254
xgboost,XGBoost,gradient_boosting,high,25,6626,text__word__optimierung,optimierung,text,0.008684257045388222,0.004172042943537235
xgboost,XGBoost,gradient_boosting,high,26,13326,text__char__ld ,[char] ld ,text,0.00824531726539135,0.003961170092225075
xgboost,XGBoost,gradient_boosting,high,27,11410,text__char__ crit,[char]  crit,text,0.00820867344737053,0.003943565767258406
xgboost,XGBoost,gradient_boosting,high,28,14564,text__char__tent,[char] tent,text,0.007927345111966133,0.0038084115367382765
xgboost,XGBoost,gradient_boosting,high,29,12048,text__char__ast,[char] ast,text,0.007630400825291872,0.003665755270048976
xgboost,XGBoost,gradient_boosting,high,30,13082,text__char__ign,[char] ign,text,0.007627077866345644,0.0036641587503254414
xgboost,XGBoost,gradient_boosting,high,31,13828,text__char__ora,[char] ora,text,0.0074636624194681644,0.0035856517497450113
xgboost,XGBoost,gradient_boosting,high,32,12728,text__char__esta,[char] esta,text,0.007343422621488571,0.00352788669988513
xgboost,XGBoost,gradient_boosting,high,33,14448,text__char__ste,[char] ste,text,0.007206335663795471,0.0034620282240211964
xgboost,XGBoost,gradient_boosting,high,34,4895,text__word__integration,integration,text,0.0071176583878695965,0.0034194262698292732
xgboost,XGBoost,gradient_boosting,high,35,13329,text__char__leadi,[char] leadi,text,0.006969917565584183,0.0033484494779258966
xgboost,XGBoost,gradient_boosting,high,36,14421,text__char__spor,[char] spor,text,0.006875010207295418,0.0033028547186404467
xgboost,XGBoost,gradient_boosting,high,37,13678,text__char__nterm,[char] nterm,text,0.006645974237471819,0.0031928224489092827
xgboost,XGBoost,gradient_boosting,high,38,11744,text__char__ ur,[char]  ur,text,0.006462821736931801,0.003104833420366049
xgboost,XGBoost,gradient_boosting,high,39,14840,text__char__ver,[char] ver,text,0.006395466160029173,0.003072474617511034
xgboost,XGBoost,gradient_boosting,high,40,14815,text__char__usf,[char] usf,text,0.006376336794346571,0.0030632847920060158
xgboost,XGBoost,gradient_boosting,high,41,11696,text__char__ spor,[char]  spor,text,0.006217220798134804,0.0029868429992347956
xgboost,XGBoost,gradient_boosting,high,42,11332,text__char__ ag,[char]  ag,text,0.006083705462515354,0.0029227002523839474
xgboost,XGBoost,gradient_boosting,high,43,11465,text__char__ fl,[char]  fl,text,0.006054541561752558,0.0029086896684020758
xgboost,XGBoost,gradient_boosting,high,44,13781,text__char__ompro,[char] ompro,text,0.00578038627281785,0.002776981331408024
xgboost,XGBoost,gradient_boosting,high,45,1403,text__word__cache,cache,text,0.005741797853261232,0.0027584428898990154
xgboost,XGBoost,gradient_boosting,high,46,221,text__word__ad,ad,text,0.005740043707191944,0.002757600275799632
xgboost,XGBoost,gradient_boosting,high,47,13442,text__char__mati,[char] mati,text,0.005620704963803291,0.002700268290936947
xgboost,XGBoost,gradient_boosting,high,48,11457,text__char__ fail,[char]  fail,text,0.005552156828343868,0.0026673367246985435
xgboost,XGBoost,gradient_boosting,high,49,2189,text__word__customer,customer,text,0.005399532616138458,0.002594013698399067
xgboost,XGBoost,gradient_boosting,high,50,13509,text__char__mpa,[char] mpa,text,0.00528685050085187,0.0025398796424269676
xgboost,XGBoost,gradient_boosting,predicted_class,1,15015,categorical__queue_Technical Support,Technical Support,queue,0.18352587521076202,0.10584502667188644
xgboost,XGBoost,gradient_boosting,predicted_class,2,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.052815962582826614,0.030460594221949577
xgboost,XGBoost,gradient_boosting,predicted_class,3,15010,categorical__queue_IT Support,IT Support,queue,0.04568437114357948,0.026347585022449493
xgboost,XGBoost,gradient_boosting,predicted_class,4,15007,categorical__queue_Customer Service,Customer Service,queue,0.029546935111284256,0.01704062893986702
xgboost,XGBoost,gradient_boosting,predicted_class,5,15011,categorical__queue_Product Support,Product Support,queue,0.025234557688236237,0.014553546905517578
xgboost,XGBoost,gradient_boosting,predicted_class,6,12581,text__char__em ,[char] em ,text,0.014107456430792809,0.008136204443871975
xgboost,XGBoost,gradient_boosting,predicted_class,7,9014,text__word__software,software,text,0.013395464979112148,0.007725577335804701
xgboost,XGBoost,gradient_boosting,predicted_class,8,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.012919721193611622,0.007451201323419809
xgboost,XGBoost,gradient_boosting,predicted_class,9,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.010027863085269928,0.005783377680927515
xgboost,XGBoost,gradient_boosting,predicted_class,10,14055,text__char__rat,[char] rat,text,0.009863443672657013,0.005688551813364029
xgboost,XGBoost,gradient_boosting,predicted_class,11,15001,categorical__type_Incident,Incident,type,0.009802056476473808,0.005653148051351309
xgboost,XGBoost,gradient_boosting,predicted_class,12,15009,categorical__queue_Human Resources,Human Resources,queue,0.009331941604614258,0.0053820181638002396
xgboost,XGBoost,gradient_boosting,predicted_class,13,12401,text__char__dic,[char] dic,text,0.009194179438054562,0.005302566569298506
xgboost,XGBoost,gradient_boosting,predicted_class,14,14286,text__char__rus,[char] rus,text,0.008912174962460995,0.005139925982803106
xgboost,XGBoost,gradient_boosting,predicted_class,15,13780,text__char__ompr,[char] ompr,text,0.008268846198916435,0.004768898244947195
xgboost,XGBoost,gradient_boosting,predicted_class,16,14439,text__char__sta,[char] sta,text,0.00825609639286995,0.004761545453220606
xgboost,XGBoost,gradient_boosting,predicted_class,17,13326,text__char__ld ,[char] ld ,text,0.008182456716895103,0.0047190748155117035
xgboost,XGBoost,gradient_boosting,predicted_class,18,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.007737901993095875,0.004462686367332935
xgboost,XGBoost,gradient_boosting,predicted_class,19,14056,text__char__rate,[char] rate,text,0.007050358224660158,0.004066159017384052
xgboost,XGBoost,gradient_boosting,predicted_class,20,9621,text__word__system,system,text,0.006955064833164215,0.004011200275272131
xgboost,XGBoost,gradient_boosting,predicted_class,21,6591,text__word__online,online,text,0.006761132273823023,0.0038993533235043287
xgboost,XGBoost,gradient_boosting,predicted_class,22,14539,text__char__tech,[char] tech,text,0.006583171896636486,0.003796718083322048
xgboost,XGBoost,gradient_boosting,predicted_class,23,12175,text__char__bst,[char] bst,text,0.006430312059819698,0.003708559088408947
xgboost,XGBoost,gradient_boosting,predicted_class,24,14840,text__char__ver,[char] ver,text,0.0063251350075006485,0.0036479001864790916
xgboost,XGBoost,gradient_boosting,predicted_class,25,14129,text__char__rge,[char] rge,text,0.0061027067713439465,0.0035196191165596247
xgboost,XGBoost,gradient_boosting,predicted_class,26,14448,text__char__ste,[char] ste,text,0.006080095190554857,0.0035065782722085714
xgboost,XGBoost,gradient_boosting,predicted_class,27,11917,text__char__agen,[char] agen,text,0.005927236285060644,0.0034184197429567575
xgboost,XGBoost,gradient_boosting,predicted_class,28,12021,text__char__art,[char] art,text,0.0058633312582969666,0.0033815638162195683
xgboost,XGBoost,gradient_boosting,predicted_class,29,7625,text__word__provide,provide,text,0.005744474474340677,0.0033130154479295015
xgboost,XGBoost,gradient_boosting,predicted_class,30,11872,text__char__ache ,[char] ache ,text,0.00568543653935194,0.0032789665274322033
xgboost,XGBoost,gradient_boosting,predicted_class,31,12684,text__char__ermi,[char] ermi,text,0.005372585263103247,0.0030985355842858553
xgboost,XGBoost,gradient_boosting,predicted_class,32,12647,text__char__era,[char] era,text,0.005345072131603956,0.0030826677102595568
xgboost,XGBoost,gradient_boosting,predicted_class,33,13082,text__char__ign,[char] ign,text,0.005326095502823591,0.0030717235058546066
xgboost,XGBoost,gradient_boosting,predicted_class,34,13072,text__char__ies ,[char] ies ,text,0.005230662878602743,0.0030166844371706247
xgboost,XGBoost,gradient_boosting,predicted_class,35,114,text__word__access logs,access logs,text,0.0051872809417545795,0.0029916646890342236
xgboost,XGBoost,gradient_boosting,predicted_class,36,12883,text__char__gin,[char] gin,text,0.005179138388484716,0.0029869687277823687
xgboost,XGBoost,gradient_boosting,predicted_class,37,5944,text__word__marketing,marketing,text,0.005175434984266758,0.002984832739457488
xgboost,XGBoost,gradient_boosting,predicted_class,38,13828,text__char__ora,[char] ora,text,0.005155314691364765,0.0029732289258390665
xgboost,XGBoost,gradient_boosting,predicted_class,39,14815,text__char__usf,[char] usf,text,0.00513882702216506,0.002963719889521599
xgboost,XGBoost,gradient_boosting,predicted_class,40,13661,text__char__nstab,[char] nstab,text,0.005095288157463074,0.00293860980309546
xgboost,XGBoost,gradient_boosting,predicted_class,41,14564,text__char__tent,[char] tent,text,0.004968978464603424,0.0028657629154622555
xgboost,XGBoost,gradient_boosting,predicted_class,42,11684,text__char__ sl,[char]  sl,text,0.0049643730744719505,0.002863107016310096
xgboost,XGBoost,gradient_boosting,predicted_class,43,14580,text__char__tes,[char] tes,text,0.0048384107649326324,0.0027904605958610773
xgboost,XGBoost,gradient_boosting,predicted_class,44,4895,text__word__integration,integration,text,0.004728559870272875,0.002727106213569641
xgboost,XGBoost,gradient_boosting,predicted_class,45,13509,text__char__mpa,[char] mpa,text,0.004718303680419922,0.0027211911510676146
xgboost,XGBoost,gradient_boosting,predicted_class,46,13439,text__char__mat,[char] mat,text,0.004487065598368645,0.002587829018011689
xgboost,XGBoost,gradient_boosting,predicted_class,47,15006,categorical__queue_Billing and Payments,Billing and Payments,queue,0.004479477647691965,0.002583452733233571
xgboost,XGBoost,gradient_boosting,predicted_class,48,11410,text__char__ crit,[char]  crit,text,0.004446063656359911,0.0025641820393502712
xgboost,XGBoost,gradient_boosting,predicted_class,49,1824,text__word__concern,concern,text,0.004382905084639788,0.0025277563836425543
xgboost,XGBoost,gradient_boosting,predicted_class,50,12048,text__char__ast,[char] ast,text,0.004286617040634155,0.0024722241796553135
lightgbm,LightGBM,gradient_boosting,low,1,15010,categorical__queue_IT Support,IT Support,queue,0.22270624339580536,0.05657278746366501
lightgbm,LightGBM,gradient_boosting,low,2,15015,categorical__queue_Technical Support,Technical Support,queue,0.21992957592010498,0.05586744844913483
lightgbm,LightGBM,gradient_boosting,low,3,15007,categorical__queue_Customer Service,Customer Service,queue,0.07449208945035934,0.018922798335552216
lightgbm,LightGBM,gradient_boosting,low,4,15011,categorical__queue_Product Support,Product Support,queue,0.04747982695698738,0.012061027809977531
lightgbm,LightGBM,gradient_boosting,low,5,15008,categorical__queue_General Inquiry,General Inquiry,queue,0.03232960030436516,0.008212503045797348
lightgbm,LightGBM,gradient_boosting,low,6,14048,text__char__ras,[char] ras,text,0.03155529871582985,0.008015811443328857
lightgbm,LightGBM,gradient_boosting,low,7,15006,categorical__queue_Billing and Payments,Billing and Payments,queue,0.031296487897634506,0.007950067520141602
lightgbm,LightGBM,gradient_boosting,low,8,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,0.029237737879157066,0.007427094504237175
lightgbm,LightGBM,gradient_boosting,low,9,13946,text__char__plat,[char] plat,text,0.023890795186161995,0.006068841554224491
lightgbm,LightGBM,gradient_boosting,low,10,11872,text__char__ache ,[char] ache ,text,0.023409385234117508,0.005946551915258169
lightgbm,LightGBM,gradient_boosting,low,11,15014,categorical__queue_Service Outages and Maintenance,Service Outages and Maintenance,queue,0.022657889872789383,0.005755653604865074
lightgbm,LightGBM,gradient_boosting,low,12,13489,text__char__mme,[char] mme,text,0.022194266319274902,0.005637881811708212
lightgbm,LightGBM,gradient_boosting,low,13,8648,text__word__server,server,text,0.018351180478930473,0.00466164480894804
lightgbm,LightGBM,gradient_boosting,low,14,14815,text__char__usf,[char] usf,text,0.016524285078048706,0.004197569098323584
lightgbm,LightGBM,gradient_boosting,low,15,14587,text__char__tform,[char] tform,text,0.015869464725255966,0.004031228832900524
lightgbm,LightGBM,gradient_boosting,low,16,2937,text__word__downtime,downtime,text,0.015196283347904682,0.0038602245040237904
lightgbm,LightGBM,gradient_boosting,low,17,11684,text__char__ sl,[char]  sl,text,0.014962045475840569,0.003800722537562251
lightgbm,LightGBM,gradient_boosting,low,18,13237,text__char__itä,[char] itä,text,0.014732219278812408,0.0037423409521579742
lightgbm,LightGBM,gradient_boosting,low,19,12469,text__char__eat,[char] eat,text,0.013665782287716866,0.0034714401699602604
lightgbm,LightGBM,gradient_boosting,low,20,15009,categorical__queue_Human Resources,Human Resources,queue,0.013516065664589405,0.003433408448472619
lightgbm,LightGBM,gradient_boosting,low,21,2189,text__word__customer,customer,text,0.013344865292310715,0.0033899194095283747
lightgbm,LightGBM,gradient_boosting,low,22,11604,text__char__ outa,[char]  outa,text,0.012649038806557655,0.0032131627667695284
lightgbm,LightGBM,gradient_boosting,low,23,14093,text__char__refe,[char] refe,text,0.01236660685390234,0.0031414180994033813
lightgbm,LightGBM,gradient_boosting,low,24,12924,text__char__haben,[char] haben,text,0.012002319097518921,0.003048880258575082
lightgbm,LightGBM,gradient_boosting,low,25,12581,text__char__em ,[char] em ,text,0.011897322721779346,0.0030222085770219564
lightgbm,LightGBM,gradient_boosting,low,26,15013,categorical__queue_Sales and Pre-Sales,Sales and Pre-Sales,queue,0.011857225559651852,0.0030120229348540306
lightgbm,LightGBM,gradient_boosting,low,27,6626,text__word__optimierung,optimierung,text,0.011801677756011486,0.0029979124665260315
lightgbm,LightGBM,gradient_boosting,low,28,14623,text__char__tisc,[char] tisc,text,0.01176552101969719,0.0029887277632951736
lightgbm,LightGBM,gradient_boosting,low,29,13949,text__char__ple ,[char] ple ,text,0.011525736190378666,0.0029278164729475975
lightgbm,LightGBM,gradient_boosting,low,30,13877,text__char__overl,[char] overl,text,0.011513435281813145,0.0029246918857097626
lightgbm,LightGBM,gradient_boosting,low,31,13582,text__char__nga,[char] nga,text,0.01111661922186613,0.0028238908853381872
lightgbm,LightGBM,gradient_boosting,low,32,12328,text__char__ctio,[char] ctio,text,0.011008032597601414,0.0027963072061538696
lightgbm,LightGBM,gradient_boosting,low,33,13509,text__char__mpa,[char] mpa,text,0.01052883081138134,0.00267457845620811
lightgbm,LightGBM,gradient_boosting,low,34,11601,text__char__ our,[char]  our,text,0.010520514100790024,0.0026724657509475946
lightgbm,LightGBM,gradient_boosting,low,35,421,text__word__aktualisierung,aktualisierung,text,0.01040586270391941,0.0026433414313942194
lightgbm,LightGBM,gradient_boosting,low,36,3906,text__word__führen,führen,text,0.010399086400866508,0.0026416201144456863
lightgbm,LightGBM,gradient_boosting,low,37,12858,text__char__ge ,[char] ge ,text,0.010248690843582153,0.002603416098281741
lightgbm,LightGBM,gradient_boosting,low,38,11973,text__char__angs,[char] angs,text,0.010214490815997124,0.0025947284884750843
lightgbm,LightGBM,gradient_boosting,low,39,6591,text__word__online,online,text,0.01017675083130598,0.0025851416867226362
lightgbm,LightGBM,gradient_boosting,low,40,14585,text__char__tfo,[char] tfo,text,0.01009078323841095,0.002563303802162409
lightgbm,LightGBM,gradient_boosting,low,41,4160,text__word__helfen,helfen,text,0.010059732012450695,0.002555415965616703
lightgbm,LightGBM,gradient_boosting,low,42,12194,text__char__cam,[char] cam,text,0.009984948672354221,0.00253641908057034
