case_id,case_type,model,model_label,model_family,modeling_row_id,semantic_group_id,actual_class,predicted_class,direction,rank,feature_index,feature_name,feature_label,feature_group,feature_value,shap_value,abs_shap_value
case_07,critical_high_to_low,xgboost,XGBoost,gradient_boosting,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,9,14055,text__char__rat,[char] rat,text,0.021079231053590775,-0.025557171553373337,0.025557171553373337
case_07,critical_high_to_low,xgboost,XGBoost,gradient_boosting,3081,4b2afb7f05c9cd9fd85790fdd2db112b4abbc318,high,low,opposes_prediction,10,14448,text__char__ste,[char] ste,text,0.019090840592980385,-0.02453744411468506,0.02453744411468506
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,1,15011,categorical__queue_Product Support,Product Support,queue,1.0,0.07482543587684631,0.07482543587684631
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,2,11917,text__char__agen,[char] agen,text,0.0441344678401947,0.05052785575389862,0.05052785575389862
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,3,13072,text__char__ies ,[char] ies ,text,0.020927758887410164,0.03456701710820198,0.03456701710820198
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,4,13071,text__char__ies,[char] ies,text,0.028697699308395386,0.024175291880965233,0.024175291880965233
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,5,13967,text__char__pplic,[char] pplic,text,0.030291834846138954,0.01567520759999752,0.01567520759999752
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,6,14391,text__char__sion,[char] sion,text,0.025624264031648636,0.013823729008436203,0.013823729008436203
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,7,14439,text__char__sta,[char] sta,text,0.013790128752589226,0.012619111686944962,0.012619111686944962
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,8,243,text__word__additionally,additionally,text,0.07470165938138962,0.009032085537910461,0.009032085537910461
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,9,14196,text__char__rmat,[char] rmat,text,0.03825967758893967,0.008278962224721909,0.008278962224721909
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,supports_prediction,10,13554,text__char__nders,[char] nders,text,0.03142856806516647,0.007986266165971756,0.007986266165971756
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,1,12789,text__char__fer,[char] fer,text,0.04630296304821968,-0.05432242900133133,0.05432242900133133
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,2,726,text__word__appreciate could,appreciate could,text,0.0774490162730217,-0.046255044639110565,0.046255044639110565
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,3,14450,text__char__sted ,[char] sted ,text,0.02937707118690014,-0.04219454154372215,0.04219454154372215
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,4,14729,text__char__udie,[char] udie,text,0.033797767013311386,-0.028695527464151382,0.028695527464151382
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,5,11983,text__char__any,[char] any,text,0.02310911938548088,-0.01876801624894142,0.01876801624894142
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,6,14353,text__char__serv,[char] serv,text,0.03927614912390709,-0.015440830960869789,0.015440830960869789
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,7,11627,text__char__ pric,[char]  pric,text,0.04416091367602348,-0.012728651985526085,0.012728651985526085
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,8,4769,text__word__inquiry,inquiry,text,0.0858679860830307,-0.009883521124720573,0.009883521124720573
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,9,7245,text__word__pricing,pricing,text,0.10805482417345047,-0.009750724770128727,0.009750724770128727
case_08,model_disagreement_1,xgboost,XGBoost,gradient_boosting,13,de1f211d7fb1dd53f830f716d9499d66d3b65ee1,high,medium,opposes_prediction,10,9488,text__word__success,success,text,0.10110533982515335,-0.009585834108293056,0.009585834108293056
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,1,14262,text__char__rteil,[char] rteil,text,0.03330894932150841,0.10949569940567017,0.10949569940567017
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,2,14261,text__char__rtei,[char] rtei,text,0.03312268480658531,0.10407097637653351,0.10407097637653351
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,3,12384,text__char__ders,[char] ders,text,0.022602546960115433,0.02241899073123932,0.02241899073123932
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,4,12824,text__char__form ,[char] form ,text,0.03215442970395088,0.020821327343583107,0.020821327343583107
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,5,12394,text__char__detai,[char] detai,text,0.01520884782075882,0.019445214420557022,0.019445214420557022
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,6,12736,text__char__eta,[char] eta,text,0.015166386030614376,0.01872461661696434,0.01872461661696434
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,7,12774,text__char__fall,[char] fall,text,0.023007266223430634,0.01775870844721794,0.01775870844721794
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,8,13944,text__char__plan,[char] plan,text,0.026798447594046593,0.01665853150188923,0.01665853150188923
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,9,14143,text__char__ric,[char] ric,text,0.02098008431494236,0.015869688242673874,0.015869688242673874
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,supports_prediction,10,12658,text__char__eres,[char] eres,text,0.019140437245368958,0.015704840421676636,0.015704840421676636
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,1,14539,text__char__tech,[char] tech,text,0.037832677364349365,-0.11101417243480682,0.11101417243480682
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,2,13146,text__char__integ,[char] integ,text,0.01340568158775568,-0.08894939720630646,0.08894939720630646
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,3,14540,text__char__techn,[char] techn,text,0.03830671310424805,-0.06353651732206345,0.06353651732206345
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,4,13384,text__char__los,[char] los,text,0.026834383606910706,-0.0501074343919754,0.0501074343919754
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,5,13671,text__char__nteg,[char] nteg,text,0.01340568158775568,-0.033001527190208435,0.033001527190208435
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,6,11701,text__char__ str,[char]  str,text,0.016139714047312737,-0.026224855333566666,0.026224855333566666
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,7,14542,text__char__teg,[char] teg,text,0.010966785252094269,-0.025673404335975647,0.025673404335975647
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,8,12662,text__char__erhe,[char] erhe,text,0.019834274426102638,-0.022519277408719063,0.022519277408719063
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,9,11852,text__char__aas,[char] aas,text,0.030531946569681168,-0.020836064592003822,0.020836064592003822
case_09,model_disagreement_2,xgboost,XGBoost,gradient_boosting,59,c655267a95bf20edad8c0f0eac49d2c7984240c5,low,medium,opposes_prediction,10,11620,text__char__ plat,[char]  plat,text,0.029513221234083176,-0.019481081515550613,0.019481081515550613
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,1,12967,text__char__higk,[char] higk,text,0.027484698221087456,0.12267319113016129,0.12267319113016129
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,2,14434,text__char__ssie,[char] ssie,text,0.03786403313279152,0.06129922717809677,0.06129922717809677
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,3,12763,text__char__ewa,[char] ewa,text,0.02070031501352787,0.05478318780660629,0.05478318780660629
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,4,12766,text__char__ewall,[char] ewall,text,0.021504666656255722,0.046736933290958405,0.046736933290958405
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,5,12385,text__char__ders ,[char] ders ,text,0.02702547423541546,0.04553098976612091,0.04553098976612091
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,6,12968,text__char__higke,[char] higke,text,0.027484698221087456,0.04380952566862106,0.04380952566862106
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,7,12813,text__char__firew,[char] firew,text,0.021504666656255722,0.033031217753887177,0.033031217753887177
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,8,11446,text__char__ emp,[char]  emp,text,0.03891908377408981,0.02891693264245987,0.02891693264245987
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,9,14833,text__char__vant,[char] vant,text,0.02359940856695175,0.028708769008517265,0.028708769008517265
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,supports_prediction,10,12384,text__char__ders,[char] ders,text,0.019937578588724136,0.02241899073123932,0.02241899073123932
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,1,14539,text__char__tech,[char] tech,text,0.04136372730135918,-0.08840576559305191,0.08840576559305191
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,2,14540,text__char__techn,[char] techn,text,0.04188200458884239,-0.06342869251966476,0.06342869251966476
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,3,13237,text__char__itä,[char] itä,text,0.019348159432411194,-0.0516885370016098,0.0516885370016098
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,4,12071,text__char__att,[char] att,text,0.011922878213226795,-0.04552321881055832,0.04552321881055832
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,5,13465,text__char__met,[char] met,text,0.018913451582193375,-0.04118292033672333,0.04118292033672333
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,6,13238,text__char__ität,[char] ität,text,0.019351622089743614,-0.03706716001033783,0.03706716001033783
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,7,586,text__word__anfrage,anfrage,text,0.0957987979054451,-0.03539149463176727,0.03539149463176727
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,8,14143,text__char__ric,[char] ric,text,0.03883779048919678,-0.029149524867534637,0.029149524867534637
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,9,14055,text__char__rat,[char] rat,text,0.018424568697810173,-0.024687031283974648,0.024687031283974648
case_10,model_disagreement_3,xgboost,XGBoost,gradient_boosting,85,818ee361847e8677f2017325b145c997fb136ec4,low,medium,opposes_prediction,10,12392,text__char__det,[char] det,text,0.020574871450662613,-0.024017872288823128,0.024017872288823128
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,supports_prediction,1,15011,categorical__queue_Product Support,Product Support,queue,1.0,0.07482543587684631,0.07482543587684631
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,supports_prediction,2,13123,text__char__inde,[char] inde,text,0.022007253021001816,0.057701822370290756,0.057701822370290756
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,supports_prediction,3,12385,text__char__ders ,[char] ders ,text,0.029191825538873672,0.04641202092170715,0.04641202092170715
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,supports_prediction,4,11407,text__char__ crea,[char]  crea,text,0.028646226972341537,0.01493183895945549,0.01493183895945549
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,supports_prediction,5,11570,text__char__ met,[char]  met,text,0.02162865363061428,0.014889595098793507,0.014889595098793507
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,supports_prediction,6,11350,text__char__ aus,[char]  aus,text,0.02373768389225006,0.012432216666638851,0.012432216666638851
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,supports_prediction,7,14448,text__char__ste,[char] ste,text,0.020494971424341202,0.01199678797274828,0.01199678797274828
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,supports_prediction,8,5944,text__word__marketing,marketing,text,0.10422743111848831,0.011493215337395668,0.011493215337395668
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,supports_prediction,9,12082,text__char__aus,[char] aus,text,0.02925650030374527,0.008660823106765747,0.008660823106765747
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,supports_prediction,10,4895,text__word__integration,integration,text,0.05498101934790611,0.008593874052166939,0.008593874052166939
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,opposes_prediction,1,13146,text__char__integ,[char] integ,text,0.012772969901561737,-0.09539534151554108,0.09539534151554108
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,opposes_prediction,2,13465,text__char__met,[char] met,text,0.020429546013474464,-0.036553747951984406,0.036553747951984406
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,opposes_prediction,3,13671,text__char__nteg,[char] nteg,text,0.012772969901561737,-0.033001527190208435,0.033001527190208435
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,opposes_prediction,4,12548,text__char__egi,[char] egi,text,0.01621820777654648,-0.026407824829220772,0.026407824829220772
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,opposes_prediction,5,11701,text__char__ str,[char]  str,text,0.015377962961792946,-0.026224855333566666,0.026224855333566666
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,opposes_prediction,6,13384,text__char__los,[char] los,text,0.025567874312400818,-0.025849036872386932,0.025849036872386932
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,opposes_prediction,7,14056,text__char__rate,[char] rate,text,0.013938713818788528,-0.02503926306962967,0.02503926306962967
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,opposes_prediction,8,12552,text__char__egr,[char] egr,text,0.012601485475897789,-0.024353599175810814,0.024353599175810814
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,opposes_prediction,9,12059,text__char__ategi,[char] ategi,text,0.01636466570198536,-0.02385733276605606,0.02385733276605606
case_11,model_disagreement_4,xgboost,XGBoost,gradient_boosting,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,medium,opposes_prediction,10,1158,text__word__bereitstellen,bereitstellen,text,0.08362908661365509,-0.018995005637407303,0.018995005637407303
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,1,11917,text__char__agen,[char] agen,text,0.05437655374407768,0.06078209728002548,0.06078209728002548
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,2,11386,text__char__ can ,[char]  can ,text,0.02786753512918949,0.01899084821343422,0.01899084821343422
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,3,1330,text__word__brand,brand,text,0.06883420795202255,0.017764637246727943,0.017764637246727943
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,4,11333,text__char__ age,[char]  age,text,0.0656852126121521,0.016202431172132492,0.016202431172132492
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,5,13773,text__char__omiz,[char] omiz,text,0.04502374678850174,0.015730950981378555,0.015730950981378555
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,6,5944,text__word__marketing,marketing,text,0.12395783513784409,0.014420593157410622,0.014420593157410622
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,7,14055,text__char__rat,[char] rat,text,0.022760003805160522,0.013112019747495651,0.013112019747495651
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,8,13299,text__char__lan,[char] lan,text,0.03147793188691139,0.012494539842009544,0.012494539842009544
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,9,13326,text__char__ld ,[char] ld ,text,0.015903646126389503,0.011932188645005226,0.011932188645005226
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,supports_prediction,10,14756,text__char__uld ,[char] uld ,text,0.016421131789684296,0.010804695077240467,0.010804695077240467
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,opposes_prediction,1,12789,text__char__fer,[char] fer,text,0.04602619633078575,-0.05432242900133133,0.05432242900133133
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,opposes_prediction,2,11539,text__char__ lan,[char]  lan,text,0.04603958502411842,-0.02438465505838394,0.02438465505838394
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,opposes_prediction,3,6558,text__word__offer,offer,text,0.08225786685943604,-0.021445872262120247,0.021445872262120247
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,opposes_prediction,4,11385,text__char__ can,[char]  can,text,0.027695177122950554,-0.016681065782904625,0.016681065782904625
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,opposes_prediction,5,11601,text__char__ our,[char]  our,text,0.051730845123529434,-0.016302943229675293,0.016302943229675293
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,opposes_prediction,6,14513,text__char__tail,[char] tail,text,0.020497215911746025,-0.014620617032051086,0.014620617032051086
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,opposes_prediction,7,12021,text__char__art,[char] art,text,0.01813572272658348,-0.01260228268802166,0.01260228268802166
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,opposes_prediction,8,12755,text__char__eve,[char] eve,text,0.02152935229241848,-0.010541966184973717,0.010541966184973717
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,opposes_prediction,9,11769,text__char__ you ,[char]  you ,text,0.0385853610932827,-0.010307942517101765,0.010307942517101765
case_12,model_disagreement_5,xgboost,XGBoost,gradient_boosting,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,medium,opposes_prediction,10,4769,text__word__inquiry,inquiry,text,0.08564649522304535,-0.009883521124720573,0.009883521124720573
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,1,15007,categorical__queue_Customer Service,Customer Service,queue,1.0,0.2455257922410965,0.2455257922410965
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,2,6624,text__word__optimal,optimal,text,0.12103673815727234,0.16969521343708038,0.16969521343708038
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,3,11676,text__char__ sh,[char]  sh,text,0.052656080573797226,0.0848526880145073,0.0848526880145073
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,4,12933,text__char__hare,[char] hare,text,0.03627881780266762,0.07074779272079468,0.07074779272079468
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,5,13463,text__char__mes,[char] mes,text,0.03097006492316723,0.051708996295928955,0.051708996295928955
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,6,2717,text__word__devices,devices,text,0.07248659431934357,0.04892367497086525,0.04892367497086525
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,7,13439,text__char__mat,[char] mat,text,0.015568877570331097,0.041935067623853683,0.041935067623853683
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,8,11342,text__char__ any ,[char]  any ,text,0.023736461997032166,0.04003717005252838,0.04003717005252838
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,9,14451,text__char__stem,[char] stem,text,0.02875903807580471,0.033602457493543625,0.033602457493543625
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,supports_prediction,10,14370,text__char__share,[char] share,text,0.03627881780266762,0.03136201202869415,0.03136201202869415
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,opposes_prediction,1,14587,text__char__tform,[char] tform,text,0.022285502403974533,-0.06744507700204849,0.06744507700204849
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,opposes_prediction,2,11711,text__char__ sys,[char]  sys,text,0.030752545222640038,-0.052828118205070496,0.052828118205070496
