modeling_row_id,semantic_group_id,priority,priority_encoded,analysis_role,is_global_h2_case,is_faithfulness_case,is_xgboost_sensitivity_case,is_local_case,case_id,case_type,type,language,queue,sentiment_negative,sentiment_neutral,sentiment_positive,text,text_clean,pred_logistic_regression,pred_linear_svm,pred_complement_naive_bayes,pred_knn_cosine,pred_random_forest,pred_xgboost,pred_lightgbm,pred_final_model
17379,9cfb291540b7fc08d36d73e5040597421bd8330e,medium,1,global_h2,True,False,False,False,,,Problem,en,Customer Service,0.1707121,0.5965072,0.23278062,"Unauthorized Access to Medical Data Servers There have been unauthorized access attempts to our medical data servers. This might have occurred due to outdated security protocols. To date, we have updated our antivirus software and conducted a thorough audit of existing user access. We kindly request your assistance in investigating the matter and providing guidance on how to enhance our security measures to prevent such incidents in the future. Please let us know the next steps to take.","unauthorized access to medical data servers there have been unauthorized access attempts to our medical data servers. this might have occurred due to outdated security protocols. to date, we have updated our antivirus software and conducted a thorough audit of existing user access. we kindly request your assistance in investigating the matter and providing guidance on how to enhance our security measures to prevent such incidents in the future. please let us know the next steps to take.",1,1,1,0,1,1,1,1
18480,3f1e52c7a2a7987575e65f5de02ccd0edcc58795,medium,1,global_h2,True,False,True,False,,,Incident,en,Technical Support,0.8165115,0.15639532,0.027093241,"Unstable Performance Across Various Platforms Identified Marketing firm facing unstable performance issues. After initial troubleshooting steps like rebooting devices and updating software, there was some improvement, but the problem still exists. Assistance is needed.","unstable performance across various platforms identified marketing firm facing unstable performance issues. after initial troubleshooting steps like rebooting devices and updating software, there was some improvement, but the problem still exists. assistance is needed.",1,1,2,0,1,1,1,1
18501,bf4f29ed8e61a9bc9767d7d562544f48b01310b8,medium,1,global_h2,True,True,True,False,,,Incident,en,Customer Service,0.46931785,0.44241703,0.08826507,"Support Needed for Marketing Strategies Marketing strategies are not achieving the expected growth for the brand. The latest digital campaigns have not increased engagement or conversions. There might be a misalignment between the target audience and the content strategy. Ad targeting has been adjusted, but different content formats have been tested with no significant improvement. Assistance is needed to identify the root cause and optimize marketing efforts.","support needed for marketing strategies marketing strategies are not achieving the expected growth for the brand. the latest digital campaigns have not increased engagement or conversions. there might be a misalignment between the target audience and the content strategy. ad targeting has been adjusted, but different content formats have been tested with no significant improvement. assistance is needed to identify the root cause and optimize marketing efforts.",1,1,1,1,1,1,1,1
19103,877660c2bb511cd7bb114aa9aebeafa078dbdf65,medium,1,global_h2,True,False,False,False,,,Problem,de,IT Support,0.5247379,0.4483902,0.026871946,"Probleme mit der Verbindung von Bose QuietComfort 35 II Gaming Headset bei virtuellen Meetings Beim Verbinden meines Bose QuietComfort 35 II Gaming Headsets mit Cisco Webex tritt eine Inkompabilität auf. Ich habe das Headset neu gestartet, die Treiber aktualisiert und Webex erneut installiert, aber das Problem behält sich beständig.","probleme mit der verbindung von bose quietcomfort 35 ii gaming headset bei virtuellen meetings beim verbinden meines bose quietcomfort 35 ii gaming headsets mit cisco webex tritt eine inkompabilität auf. ich habe das headset neu gestartet, die treiber aktualisiert und webex erneut installiert, aber das problem behält sich beständig.",1,1,1,2,1,1,1,1
19488,2a1bc092b7dbd5af470708dea47b8db4c164ceb6,medium,1,global_h2,True,True,False,False,,,Change,de,Product Support,0.16331045,0.6587047,0.17798482,"Erhöhte Analytik für Markenentwicklung Gehrte Kundenservice, ich möchte anfragen, ob avancierte Analytik-Werkzeuge zur Markenstrategie integriert werden können. Diese Werkzeuge sollen uns bei der Berücksichtigung datenbasierten Entscheidungen, der Markenentwicklung und der Steigerung der Konsumentenbeteiligung unterstützen. Durch die Nutzung dieser Werkzeuge können wir wertvolle Erkenntnisse über das Konsumentenverhalten gewinnen und Schlüsselindikatoren beobachten, um unsere Kampagnen zu optimieren. Ich denke, dass eine Integration entscheidend für den Wohlstand unserer Marken ist und dass Sie sich mit diesem Thema auskannten könnten. Bitte lassen Sie mich wissen, falls Sie weitere Informationen benötigen oder die nächsten Schritte erläutern können.","erhöhte analytik für markenentwicklung gehrte kundenservice, ich möchte anfragen, ob avancierte analytik-werkzeuge zur markenstrategie integriert werden können. diese werkzeuge sollen uns bei der berücksichtigung datenbasierten entscheidungen, der markenentwicklung und der steigerung der konsumentenbeteiligung unterstützen. durch die nutzung dieser werkzeuge können wir wertvolle erkenntnisse über das konsumentenverhalten gewinnen und schlüsselindikatoren beobachten, um unsere kampagnen zu optimieren. ich denke, dass eine integration entscheidend für den wohlstand unserer marken ist und dass sie sich mit diesem thema auskannten könnten. bitte lassen sie mich wissen, falls sie weitere informationen benötigen oder die nächsten schritte erläutern können.",1,1,1,1,1,1,1,1
19699,e381cd22f3b48db3b1139323d7a22b5c8fd2355e,medium,1,global_h2,True,False,False,False,,,Incident,de,Returns and Exchanges,0.45187226,0.43323672,0.11489104,"Probleme mit den neuesten Aktualisierungen Betreff: Probleme mit den neuesten Aktualisierungen Sehr geehrte Kundensupport, ich möchte Ihnen melden, dass ich mehrere Probleme mit verschiedenen Produkten nach den neuesten Aktualisierungen habe. Es scheint, als könnte es möglicherweise um Kompatibilitätskonflikte gehen. Trotz aller Bemühungen, die Probleme durch Neuinstallation der Software und Überprüfung der Einstellungen beheben zu können, bestehen sie weiterhin. Ich habe bereits verschiedene Schritte zur Lösung des Problems unternommen, leider konnte ich bisher keine Lösung finden. Die Probleme, mit denen ich kämpfe, umfassen Fehler, Haltbarkeitsprobleme und Leistungsunstetigkeiten bei den Produkten. Ich schätze, wenn Sie das Problem schnellstmöglich bearbeiten und eine Lösung bieten könnten. Ich würde mich freuen, wenn Sie spezifische Informationen zu den betroffenen Produkten, den verwendeten Versionen sowie den spezifischen Fehlern, mit denen ich kämpfe, erhalten könnten. Zudem wäre es hilfreich,","probleme mit den neuesten aktualisierungen betreff: probleme mit den neuesten aktualisierungen sehr geehrte kundensupport, ich möchte ihnen melden, dass ich mehrere probleme mit verschiedenen produkten nach den neuesten aktualisierungen habe. es scheint, als könnte es möglicherweise um kompatibilitätskonflikte gehen. trotz aller bemühungen, die probleme durch neuinstallation der software und überprüfung der einstellungen beheben zu können, bestehen sie weiterhin. ich habe bereits verschiedene schritte zur lösung des problems unternommen, leider konnte ich bisher keine lösung finden. die probleme, mit denen ich kämpfe, umfassen fehler, haltbarkeitsprobleme und leistungsunstetigkeiten bei den produkten. ich schätze, wenn sie das problem schnellstmöglich bearbeiten und eine lösung bieten könnten. ich würde mich freuen, wenn sie spezifische informationen zu den betroffenen produkten, den verwendeten versionen sowie den spezifischen fehlern, mit denen ich kämpfe, erhalten könnten. zudem wäre es hilfreich,",0,0,0,1,1,1,1,1
19722,4ae2c718f7ac3a758d1a08dd05dee5ce729c1b1f,medium,1,global_h2,True,False,True,False,,,Incident,en,Billing and Payments,0.83108115,0.14734985,0.021568976,Problem with Billing Access Being Denied Experienced discrepancies in billing that are leading to access problems with project management tools.,problem with billing access being denied experienced discrepancies in billing that are leading to access problems with project management tools.,2,2,0,2,2,2,2,2
19822,e10d88013f30cbe7c2d4a15c483a6fe8bd1efc4a,medium,1,global_h2,True,True,False,False,,,Incident,en,Technical Support,0.8120801,0.16658267,0.02133724,Problem with Network Connection The devices are unable to connect to the WLAN-Router because of network congestion. It is suspected that there is insufficient bandwidth allocation when multiple tools are used simultaneously. Rebooting and disconnecting/reconnecting the devices resolved the issue but caused some delays in productivity.,problem with network connection the devices are unable to connect to the wlan-router because of network congestion. it is suspected that there is insufficient bandwidth allocation when multiple tools are used simultaneously. rebooting and disconnecting/reconnecting the devices resolved the issue but caused some delays in productivity.,2,2,2,2,2,2,1,2
20027,ab8c9c5937c7b156b8e8572df452375a47eee357,medium,1,global_h2,True,False,True,False,,,Request,en,Customer Service,0.03109218,0.10958963,0.85931814,"Boost Brand Expansion Tactics Customer Support, seeking insights into digital strategies that can enhance brand growth. Would appreciate detailed information on methods and techniques that could help increase brand visibility and engagement. I am particularly keen on learning about the approach to social media marketing and content creation. Thank you for your time and assistance. Looking forward to hearing from you soon. Your insight would be invaluable in helping me understand and improve the brand's online presence.","boost brand expansion tactics customer support, seeking insights into digital strategies that can enhance brand growth. would appreciate detailed information on methods and techniques that could help increase brand visibility and engagement. i am particularly keen on learning about the approach to social media marketing and content creation. thank you for your time and assistance. looking forward to hearing from you soon. your insight would be invaluable in helping me understand and improve the brand's online presence.",0,0,1,0,1,0,0,0
20426,f301da8bc4ccec55cba24142fefd9efaf7dce140,medium,1,global_h2,True,True,False,False,,,Request,de,Technical Support,0.1795756,0.6618448,0.15857962,"Beratung für PostgreSQL-Optimierung der Investitionen erforderlich Sehr geehrte Kundensupport, ich möchte mich gerne auf die Optimierung meiner Investitionen mit Hilfe von PostgreSQL Datenanalyse-Tools besinnen. Da ich bereits länger PostgreSQL nutze, bin ich unsicher, wie ich die Funktionalitäten effektiv nutzen und fundierte Investitionsentscheidungen treffen kann. Könnten Sie mir Einblicke in die Nutzung der Datenanalyse-Tools im Zusammenhang mit PostgreSQL geben und wie diese für die Analyse der Marktentwicklungen und die Fertigung von Vorhersagen eingesetzt werden können? Ich würde mich freuen, Informationen über best practices in Bezug auf Datenmodelle, Abfragen und Visualisierung zu erhalten. Darüber hinaus interessiere ich mich, welche spezifischen Tools und Bibliotheken zur Verfügung stehen.","beratung für postgresql-optimierung der investitionen erforderlich sehr geehrte kundensupport, ich möchte mich gerne auf die optimierung meiner investitionen mit hilfe von postgresql datenanalyse-tools besinnen. da ich bereits länger postgresql nutze, bin ich unsicher, wie ich die funktionalitäten effektiv nutzen und fundierte investitionsentscheidungen treffen kann. könnten sie mir einblicke in die nutzung der datenanalyse-tools im zusammenhang mit postgresql geben und wie diese für die analyse der marktentwicklungen und die fertigung von vorhersagen eingesetzt werden können? ich würde mich freuen, informationen über best practices in bezug auf datenmodelle, abfragen und visualisierung zu erhalten. darüber hinaus interessiere ich mich, welche spezifischen tools und bibliotheken zur verfügung stehen.",2,2,0,2,2,2,2,2
21037,430a58de32d064c327b5a5fdab9b4cdf493011de,medium,1,global_h2,True,True,True,False,,,Request,de,Sales and Pre-Sales,0.03921488,0.9019939,0.05879128,"Könnten Sie mehr Details zu SaaS-Funktionen, Skalierungsoptionen und Projektmanagement liefern?","könnten sie mehr details zu saas-funktionen, skalierungsoptionen und projektmanagement liefern?",0,0,0,1,0,0,0,0
21047,107326429c9930362fa793187817952865894599,medium,1,global_h2,True,False,True,False,,,Incident,en,Technical Support,0.4140852,0.34424448,0.24167022,"Alert for Unauthorized Access Detected in Medical Data System Customer Support, I am reporting an unauthorized access alert that has been triggered in our medical data system. This alert might be due to outdated security protocols. We have attempted to reset access credentials and reinforce firewalls, but the issue still persists. I would appreciate it if you could look into this matter urgently and provide a solution to prevent potential data breaches. Please let me know if you need any additional information to facilitate the investigation. I look forward to hearing from you soon. Thank you.","alert for unauthorized access detected in medical data system customer support, i am reporting an unauthorized access alert that has been triggered in our medical data system. this alert might be due to outdated security protocols. we have attempted to reset access credentials and reinforce firewalls, but the issue still persists. i would appreciate it if you could look into this matter urgently and provide a solution to prevent potential data breaches. please let me know if you need any additional information to facilitate the investigation. i look forward to hearing from you soon. thank you.",1,2,2,2,2,2,2,2
21697,c2157765521b70b91cc3a96a4017c0e5021cf6c7,medium,1,global_h2,True,True,True,False,,,Incident,de,Product Support,0.08454686,0.8644385,0.05101464,Sicherheitsanomalie entdeckt Es wurde ein Versuch eines autorisierten Zugangs festgestellt,sicherheitsanomalie entdeckt es wurde ein versuch eines autorisierten zugangs festgestellt,1,1,1,1,1,1,1,1
22593,9b400ae77419d733a9e76f9f06e752b740d3d08c,medium,1,global_h2,True,True,False,False,,,Request,en,IT Support,0.07870549,0.5019283,0.4193662,Securing Medical Data with Sony Vegas Pro 18 I am interested in using Sony Vegas Pro 18 for healthcare purposes. Could you provide details on the security features that ensure medical data is protected and compliant with regulations? It is crucial to safeguard sensitive patient information. Please provide information on the security features and protocols available in Sony Vegas Pro 18 to protect sensitive medical information.,securing medical data with sony vegas pro 18 i am interested in using sony vegas pro 18 for healthcare purposes. could you provide details on the security features that ensure medical data is protected and compliant with regulations? it is crucial to safeguard sensitive patient information. please provide information on the security features and protocols available in sony vegas pro 18 to protect sensitive medical information.,2,2,2,1,2,2,2,2
22621,e7bec3907f6cf9b601a68108ba9463816cafb010,medium,1,global_h2,True,False,False,False,,,Change,en,Product Support,0.045018733,0.25304937,0.7019319,"Enhancing Brand Growth with Advanced Analytics Customer Support, requesting the integration of advanced analytics tools into our marketing strategies. This will enable us to make data-driven decisions, enhance brand growth and consumer engagement. By leveraging these tools, we aim to gain valuable insights into consumer behavior, track key performance indicators, and optimize our campaigns for better results. We believe that this integration is crucial for our brand's success and would appreciate if you could look into it. Please let us know if there are any additional steps we need to take.","enhancing brand growth with advanced analytics customer support, requesting the integration of advanced analytics tools into our marketing strategies. this will enable us to make data-driven decisions, enhance brand growth and consumer engagement. by leveraging these tools, we aim to gain valuable insights into consumer behavior, track key performance indicators, and optimize our campaigns for better results. we believe that this integration is crucial for our brand's success and would appreciate if you could look into it. please let us know if there are any additional steps we need to take.",2,2,1,1,1,1,1,1
23082,5723cbf6c12557e9c819cc84679bacf058b0c210,medium,1,global_h2,True,True,True,False,,,Problem,de,Product Support,0.48266822,0.48550406,0.031827748,"Hilfe bei Datenverletzung an IT-Systemen des Krankenhauses erforderlich Es wurde eine Datenverletzung an den IT-Systemen des Krankenhauses festgestellt, was vertrauliche medizinische Informationen gefährdet hat. Die mangelnde Verschlüsselung und veraltete Software sind wahrscheinlich die Ursachen. Die Firewall-Einstellungen der betroffenen Anwendungen wurden aktualisiert; jedoch bestehen weiterhin Schwachstellen. Unterstützung benötigt, um die Situation anzupassen.","hilfe bei datenverletzung an it-systemen des krankenhauses erforderlich es wurde eine datenverletzung an den it-systemen des krankenhauses festgestellt, was vertrauliche medizinische informationen gefährdet hat. die mangelnde verschlüsselung und veraltete software sind wahrscheinlich die ursachen. die firewall-einstellungen der betroffenen anwendungen wurden aktualisiert; jedoch bestehen weiterhin schwachstellen. unterstützung benötigt, um die situation anzupassen.",2,2,2,1,2,1,2,2
23936,d580707978b797e1e815148e9407c9a2240269c5,medium,1,global_h2,True,False,False,False,,,Request,en,Technical Support,0.026418716,0.4997374,0.47384396,Seeking information on comprehensive solutions to secure medical data in hospital systems. Interested in learning about how your company safeguards sensitive information.,seeking information on comprehensive solutions to secure medical data in hospital systems. interested in learning about how your company safeguards sensitive information.,2,2,1,1,1,2,1,1
23983,40fd7e774e8a2e4c59ee1c232c47d64813f8c3b5,medium,1,global_h2,True,True,True,False,,,Incident,de,Customer Service,0.18194753,0.6740738,0.14397869,"Hilfe bei Problemen in der digitalen Marketing-Kampagne Guten Tag Kundensupport, unser digitales Marketing-Kampagnen hat einen Traffic-Anstieg nicht erreicht, möglicherweise aufgrund ineffektiver Zielgruppenstrategien. Durchgeführt wurde eine Analyse, konnte jedoch keinerlei offene Probleme oder alternative Strategien identifizieren. Die Kampagne sollte einen Traffic-Anstieg von 20% erwarten, derzeit wurde nur ein Anstieg von 5% beobachtet. Ich freue mich, wenn Sie Ratschläge geben könnten, um die Zielgruppenstrategien zu verbessern und den Traffic-Anstieg zu erhöhen. Vielen Dank für Ihre Unterstützung.","hilfe bei problemen in der digitalen marketing-kampagne guten tag kundensupport, unser digitales marketing-kampagnen hat einen traffic-anstieg nicht erreicht, möglicherweise aufgrund ineffektiver zielgruppenstrategien. durchgeführt wurde eine analyse, konnte jedoch keinerlei offene probleme oder alternative strategien identifizieren. die kampagne sollte einen traffic-anstieg von 20% erwarten, derzeit wurde nur ein anstieg von 5% beobachtet. ich freue mich, wenn sie ratschläge geben könnten, um die zielgruppenstrategien zu verbessern und den traffic-anstieg zu erhöhen. vielen dank für ihre unterstützung.",1,1,1,1,0,1,1,1
24051,aed6c52ab64f09f0da586fa9722cee9bb8e0034f,medium,1,global_h2,True,True,False,False,,,Incident,de,IT Support,0.27921575,0.6321766,0.088607624,"Fehler Mitteilung zum Datenaufbereitungs-Tool Investionsoptimierung Habe eine Nachricht über das Datenaufbereitungs-Tool Investionsoptimierung erhalten. Entschuldigen Sie die Unannehmlichkeiten, die dies verursacht haben. Um besser helfen zu können, bitte mir weitere Details zur Fehlermeldung geben, falls das Tool ausgefallen ist, und die genommenen Schritte nennen, bevor Sie es neugestartet haben. Es wäre hilfreich, wenn Sie mir die aktuelle Serverbelastung und relevante Systeminformationen zur Verfügung stellen könnten. Falls nötig, können wir telefonisch besprechen, um die Lösung des Problems zu finden. Bitte teilen Sie mir ein geeignetes Zeitfenster für einen Anruf mit dem Nummer <tel_num> .","fehler mitteilung zum datenaufbereitungs-tool investionsoptimierung habe eine nachricht über das datenaufbereitungs-tool investionsoptimierung erhalten. entschuldigen sie die unannehmlichkeiten, die dies verursacht haben. um besser helfen zu können, bitte mir weitere details zur fehlermeldung geben, falls das tool ausgefallen ist, und die genommenen schritte nennen, bevor sie es neugestartet haben. es wäre hilfreich, wenn sie mir die aktuelle serverbelastung und relevante systeminformationen zur verfügung stellen könnten. falls nötig, können wir telefonisch besprechen, um die lösung des problems zu finden. bitte teilen sie mir ein geeignetes zeitfenster für einen anruf mit dem nummer <tel_num> .",2,2,2,2,1,1,1,1
24071,796dde6394203e9adca41b753338faefeed8a020,medium,1,global_h2,True,False,False,False,,,Incident,de,Technical Support,0.23180315,0.6444086,0.12378832,"Hilfe zur Optimierung des Analyse-Tools Sehr geehrte Kundenservice-Team, unser Datenanalyse-Tool zeigt Schwierigkeiten bei der Generierung von Investitionen-Reports. Obwohl wir die neuesten Software-Updates installiert haben, bleibt der Fehler bestehen. Wir haben versucht, das Programm neu zu starten und die Benutzerrechte zu überprüfen, was jedoch nicht zu einer Lösung geführt hat. Wir schätzen Ihre Unterstützung und hoffen, dass Sie uns schnell eine Lösung anbieten können. Falls weitere Informationen benötigt werden, um das Problem zu lösen, melden Sie sich bitte bei uns. Mit freundlichen Grüßen, [Ihr Name]","hilfe zur optimierung des analyse-tools sehr geehrte kundenservice-team, unser datenanalyse-tool zeigt schwierigkeiten bei der generierung von investitionen-reports. obwohl wir die neuesten software-updates installiert haben, bleibt der fehler bestehen. wir haben versucht, das programm neu zu starten und die benutzerrechte zu überprüfen, was jedoch nicht zu einer lösung geführt hat. wir schätzen ihre unterstützung und hoffen, dass sie uns schnell eine lösung anbieten können. falls weitere informationen benötigt werden, um das problem zu lösen, melden sie sich bitte bei uns. mit freundlichen grüßen, [ihr name]",2,2,2,2,2,2,1,1
24089,bba80edb02808f34845d61215105aea905469cad,medium,1,global_h2,True,False,True,False,,,Problem,de,Billing and Payments,0.5091127,0.461888,0.028999336,"Unstimmigkeiten bei Rechnungen durch neue Tarifänderungen Die Markenagentur hat sich über Rechnungsunterschiede bei mehreren Abonnements beschwert, die sich auf die neuesten Service-Tarifänderungen beziehen. Es wurde vermutet, dass überlappende Gebühren aufgrund der Updates der Tarifstufen entstanden sind. Versucht, die Kundensupport-Abteilung zu kontaktieren, um die Rechnungsauflistungen zu überprüfen, konnte das Problem jedoch nicht sofort gelöst werden. Bitte helfen Sie bei der Lösung dieser Angelegenheit.","unstimmigkeiten bei rechnungen durch neue tarifänderungen die markenagentur hat sich über rechnungsunterschiede bei mehreren abonnements beschwert, die sich auf die neuesten service-tarifänderungen beziehen. es wurde vermutet, dass überlappende gebühren aufgrund der updates der tarifstufen entstanden sind. versucht, die kundensupport-abteilung zu kontaktieren, um die rechnungsauflistungen zu überprüfen, konnte das problem jedoch nicht sofort gelöst werden. bitte helfen sie bei der lösung dieser angelegenheit.",1,1,1,1,1,1,1,1
24105,72719d2b5882e91c77dcc76119becb52746476ad,medium,1,global_h2,True,False,False,False,,,Incident,en,Product Support,0.33915326,0.43285078,0.227996,"Performance of Marketing Campaigns Marketing campaigns are underperforming, which is leading to stagnant brand growth. This may be due to unclear targeting and ineffective messaging. After reviewing the strategies and adjusting the audience segments, we have seen some improvement. However, we need your assistance to identify the root cause and develop a new strategy to boost brand growth.","performance of marketing campaigns marketing campaigns are underperforming, which is leading to stagnant brand growth. this may be due to unclear targeting and ineffective messaging. after reviewing the strategies and adjusting the audience segments, we have seen some improvement. however, we need your assistance to identify the root cause and develop a new strategy to boost brand growth.",1,1,1,1,1,1,1,1
24214,2c517e5eb16fe2b759a8b6a27477d684ea778644,medium,1,global_h2,True,False,False,False,,,Problem,en,Customer Service,0.7191477,0.24740697,0.033445377,"Systems for Security Breach A security breach has been detected in the medical data systems, which may have exposed patient information. The updated antivirus software was reviewed, and the access logs indicate that the risk still persists.","systems for security breach a security breach has been detected in the medical data systems, which may have exposed patient information. the updated antivirus software was reviewed, and the access logs indicate that the risk still persists.",1,1,1,1,1,1,1,1
24620,8074cfb09eb203f9407f454192983be8132355a8,medium,1,global_h2,True,True,False,False,,,Request,de,Sales and Pre-Sales,0.23393247,0.5381039,0.22796358,"Anfrage sicherer Lösungen für medizinische Daten Schreibe an, um Lösungen für die Sicherung medizinischer Daten in der IT-Infrastruktur von Krankenhäusern zu erkunden. Könnten Sie mehr Informationen über die zur Verfügung gestellten Dienstleistungen geben? Freue mich, wenn Sie Informationen zur Verschlüsselung von Daten, Zugangssteuerungen und Netzwerksicherheitsmaßnahmen bereitstellen könnten. Helfen Sie mir, um die Lösungen für meine Anforderungen zu verstehen.","anfrage sicherer lösungen für medizinische daten schreibe an, um lösungen für die sicherung medizinischer daten in der it-infrastruktur von krankenhäusern zu erkunden. könnten sie mehr informationen über die zur verfügung gestellten dienstleistungen geben? freue mich, wenn sie informationen zur verschlüsselung von daten, zugangssteuerungen und netzwerksicherheitsmaßnahmen bereitstellen könnten. helfen sie mir, um die lösungen für meine anforderungen zu verstehen.",0,0,0,2,1,1,1,0
24741,0b11281ffca56cc268a13e498a47b4296732b5e0,medium,1,global_h2,True,True,False,False,,,Incident,en,Customer Service,0.2966669,0.5668728,0.1364603,"Assistance Required for Engagement Issues Marketing agency experiencing reduced brand engagement, even with digital strategies in place, which might be due to ongoing technical issues or outdated tools. Efforts have been made to revise ad campaigns and optimize available software, but further assistance is needed to resolve these issues.","assistance required for engagement issues marketing agency experiencing reduced brand engagement, even with digital strategies in place, which might be due to ongoing technical issues or outdated tools. efforts have been made to revise ad campaigns and optimize available software, but further assistance is needed to resolve these issues.",1,1,1,1,1,1,1,1
25204,4c508c75db1fc837ff588b0c539f23ba750b1965,medium,1,global_h2,True,True,True,False,,,Incident,en,Customer Service,0.7973535,0.18390463,0.01874187,"Issue with Project Dashboard Accessibility A user has reported that they are unable to access the Project Dashboards despite using the correct login credentials, which is suspected to be due to a recent software update. Anti-loop measures have been taken, but the issue persists.","issue with project dashboard accessibility a user has reported that they are unable to access the project dashboards despite using the correct login credentials, which is suspected to be due to a recent software update. anti-loop measures have been taken, but the issue persists.",0,0,0,1,0,1,1,1
25679,73112a7a5de89cc4244b4c70ace2c1826dfbbd87,medium,1,global_h2,True,False,False,False,,,Problem,en,Product Support,0.73208594,0.24104485,0.026869223,"Alert for Potential Data Loss A potential data loss incident has been identified in the IT systems of the hospital, impacting the confidentiality of medical data. This issue is attributed to outdated software and incorrect settings. We have updated security patches and reviewed firewall settings to secure operations and prevent unauthorized access. An investigation is ongoing to determine the extent of the damage.","alert for potential data loss a potential data loss incident has been identified in the it systems of the hospital, impacting the confidentiality of medical data. this issue is attributed to outdated software and incorrect settings. we have updated security patches and reviewed firewall settings to secure operations and prevent unauthorized access. an investigation is ongoing to determine the extent of the damage.",1,1,1,1,1,1,1,1
25955,64e2ac8fb8139a655adcb08da775d5382481acea,medium,1,global_h2,True,False,True,False,,,Incident,de,Technical Support,0.3185302,0.6459436,0.035526272,"Hilfe zur Behandlung einer Datenschutzverletzung erforderlich Sehr geehrte Kundenservice-Abteilung, Wir haben eine Datenschutzverletzung festgestellt, die den Zugriff auf medizinische Akten beeinträchtigt. Die Ursache scheint auf ausgetroublierte Sicherheitsprotokolle hinzuweisen. Vorläufige Maßnahmen wurden ergriffen, darunter die Aktualisierung der Firewalls und die Überprüfung der Zugriffslogiken. Allerdings bestehen immer noch Probleme. Die Verletzung beeinträchtigt derzeit eine beträchtliche Anzahl medizinischer Akten. Es ist entscheidend, die Angelegenheit so schnell wie möglich zu klären, um jeglichen weiteren unautorisierten Zugriff zu verhindern. Ich schätze Ihre Unterstützung in dieser Angelegenheit.","hilfe zur behandlung einer datenschutzverletzung erforderlich sehr geehrte kundenservice-abteilung, wir haben eine datenschutzverletzung festgestellt, die den zugriff auf medizinische akten beeinträchtigt. die ursache scheint auf ausgetroublierte sicherheitsprotokolle hinzuweisen. vorläufige maßnahmen wurden ergriffen, darunter die aktualisierung der firewalls und die überprüfung der zugriffslogiken. allerdings bestehen immer noch probleme. die verletzung beeinträchtigt derzeit eine beträchtliche anzahl medizinischer akten. es ist entscheidend, die angelegenheit so schnell wie möglich zu klären, um jeglichen weiteren unautorisierten zugriff zu verhindern. ich schätze ihre unterstützung in dieser angelegenheit.",2,2,2,2,2,2,2,2
26101,c6f70b03d9d60cc0ebfd3470a98761159f9401c7,medium,1,global_h2,True,True,True,False,,,Incident,en,IT Support,0.73986524,0.2295674,0.030567314,"Security Flaw Identified in Hospital IT System Dear Customer Support, A security gap has been identified in the hospital IT system, affecting medical data. We suspect that outdated software may have contributed to this issue. We have attempted to update the security protocols and scan the systems for viruses, but were unable to find an immediate solution. We require assistance to resolve this matter promptly and prevent further damage. Please let us know. Yours, [Your Name]","security flaw identified in hospital it system dear customer support, a security gap has been identified in the hospital it system, affecting medical data. we suspect that outdated software may have contributed to this issue. we have attempted to update the security protocols and scan the systems for viruses, but were unable to find an immediate solution. we require assistance to resolve this matter promptly and prevent further damage. please let us know. yours, [your name]",1,1,2,2,2,1,1,2
26234,ad1dff9dde1c0eb2a4333fe04363457268c95e8c,medium,1,global_h2,True,False,False,False,,,Problem,de,Product Support,0.22796232,0.7119417,0.060095925,"Fehlerhafte Datenanalyseergebnisse Eine Finanzfirma kämpft mit fehlerhaften Datenanalyseergebnissen während des Optimierens von Investitionen aufgrund inkonsistenter Software und veralteter Datenauswertungen. Die Anwendungen sollten aktualisiert werden, um die Analyse zu verbessern.","fehlerhafte datenanalyseergebnisse eine finanzfirma kämpft mit fehlerhaften datenanalyseergebnissen während des optimierens von investitionen aufgrund inkonsistenter software und veralteter datenauswertungen. die anwendungen sollten aktualisiert werden, um die analyse zu verbessern.",2,2,1,2,1,1,0,2
26382,2a89a91690f919dad5aac30c2de6c20d277c2d14,medium,1,global_h2,True,True,False,False,,,Incident,en,Product Support,0.10203819,0.60147345,0.29648837,"Support Request for Data Analysis Performance Issues Hello, we are encountering performance issues with our data analysis processes. Initial troubleshooting steps such as restarting devices and updating software applications were unsuccessful. Could you assist in identifying the root cause and implementing a solution to improve performance? For better understanding, please provide details on the specific hardware and software configurations.","support request for data analysis performance issues hello, we are encountering performance issues with our data analysis processes. initial troubleshooting steps such as restarting devices and updating software applications were unsuccessful. could you assist in identifying the root cause and implementing a solution to improve performance? for better understanding, please provide details on the specific hardware and software configurations.",0,1,1,1,1,1,1,1
26799,58877d8c4ad2e463a3e782d4d4aad2c95523f047,medium,1,global_h2,True,True,True,False,,,Request,de,Customer Service,0.01701881,0.80260676,0.18037447,Support Team für Asana SaaS Suche nach detaillierten Informationen zur Integration der Asana SaaS-Projektmanagement-Lösung. Vielen Dank.,support team für asana saas suche nach detaillierten informationen zur integration der asana saas-projektmanagement-lösung. vielen dank.,0,1,1,2,1,1,1,1
