case_id,case_type,modeling_row_id,semantic_group_id,priority,type,language,queue,text,model,model_label,model_family,predicted_class,correct,top_10_share,k_80,normalized_entropy,top_supporting_features,top_opposing_features,text_relation,urgency_plausibility,impact_plausibility,context_relevance,contradictory_signals,overall_rating,brief_rationale,evaluator_role
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",random_forest,Random Forest,bagging_ensemble,medium,False,0.1282619240137103,438,0.6680787098740786,[char] higk | [char] unser | integration | [char] ähigk | [char] sere,[char] chnik | [char] techn | [char] pone | [char]  emp | [char] rat,partly plausible,not plausible,partly plausible,partly plausible,not plausible,partly plausible,"Die Medium-Priorität ist wegen der technischen Integrationsanforderungen und des finanzbezogenen Einsatzkontexts teilweise nachvollziehbar. Da kein aktueller Ausfall vorliegt und mehrere Merkmale fragmentiert sind, bleibt die Erklärung insgesamt nur teilweise plausibel.",author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",xgboost,XGBoost,gradient_boosting,medium,False,0.3538390681420258,99,0.5067511185428651,[char] higk | [char] ssie | [char] ewa | [char] ewall | [char] ders ,[char] tech | [char] techn | [char] itä | [char] att | [char] met,partly plausible,not plausible,partly plausible,partly plausible,not plausible,partly plausible,"Die Medium-Priorität ist wegen der technischen Integrationsanforderungen und des finanzbezogenen Einsatzkontexts teilweise nachvollziehbar. Da kein aktueller Ausfall vorliegt und mehrere Merkmale fragmentiert sind, bleibt die Erklärung insgesamt nur teilweise plausibel.",author
case_10,model_disagreement_3,85,818ee361847e8677f2017325b145c997fb136ec4,low,Request,de,Customer Service,"Anfrage zu Netzwerkausrüstungsdetails Sehr geehrtes Kundenservice-Team, ich hoffe, diese Nachricht erreicht Sie wohlauf. Ich möchte um ausführliche Produktspezifikationen und Integrationsrichtlinien für die empfohlene Netzwerktechnologie bitten, die mit unseren Systemen kompatibel ist. Unser Team fokussiert sich auf die Optimierung der Datenanalyse, Handelsmodelle und Berichterstattung in unserer quantitativen Finanzumgebung. Daher sind präzise Hardware-Integrationsinformationen essenziell, um unsere Ziele effizient zu erreichen. Besonders interessiert bin ich an technischen Fähigkeiten, Leistungsparametern sowie Kompatibilitätsaspekten der empfohlenen Netzwerktechnik. Diese umfasst, aber beschränkt sich nicht nur auf Router, Switches, Firewalls und andere relevante Hardwarekomponenten. Außerdem benötige ich detaillierte Anweisungen zur Integration.",lightgbm,LightGBM,gradient_boosting,medium,False,0.3178598202208171,615,0.6274126090405899,[char] ewa | [char] ewal | Customer Service | [char] one | [char] ies,[char] techn | [char]  emp | [char] tech | interessiert | [char] ric,partly plausible,not plausible,partly plausible,plausible,not plausible,partly plausible,"Die Medium-Priorität ist wegen der technischen Integrationsanforderungen und des finanzbezogenen Einsatzkontexts teilweise nachvollziehbar. Da kein aktueller Ausfall vorliegt und mehrere Merkmale fragmentiert sind, bleibt die Erklärung insgesamt nur teilweise plausibel.",author
case_11,model_disagreement_4,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,Request,de,Product Support,"Benötigte Anleitung zur effektiven bereichsübergreifenden Kollaboration Sehr geehrtes Support-Team, ich bitte um Ihre fachkundige Beratung zur Optimierung der Zusammenarbeit zwischen Creative Studio und Performance Marketing Analytics-Teams. Ziel ist es, den Marketing-ROI zu steigern, indem ein datengesteuerter Ansatz mit einer zentralisierten Kontoverwaltung umgesetzt wird. Derzeit bestehen Herausforderungen bei der effizienten Koordination der Abteilungen und der reibungslosen Kommunikation sowie beim Austausch von Daten. Könnten Sie bitte bewährte Methoden und Strategien bereitstellen, um bereichsübergreifende Arbeitsprozesse zu verbessern? Besonders hilfreich wären Einblicke in die Integration von Datenanalysen in kreative, leistungsorientierte Marketingmaßnahmen.",logistic_regression,Logistic Regression,linear_baseline,low,False,0.2800675373315858,774,0.659962520335593,benötigte | methoden | teams | ansatz | marketingmaßnahmen,Request | Product Support | roi | strategien | [char] cre,plausible,partly plausible,partly plausible,partly plausible,partly plausible,partly plausible,"Die stützenden Merkmale (benötigte, methoden, teams) beziehen sich nachvollziehbar auf eine Beratungsanfrage zur bereichsübergreifenden Zusammenarbeit und Marketing-ROI-Optimierung. Die vorhergesagte Priorität low ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Es besteht strategischer Nutzen, aber kein akuter Serviceausfall oder unmittelbarer Zeitdruck. Die Gegenmerkmale (Request, Product Support, roi) sind nur teilweise als echte Gegensignale interpretierbar.",author
case_11,model_disagreement_4,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,Request,de,Product Support,"Benötigte Anleitung zur effektiven bereichsübergreifenden Kollaboration Sehr geehrtes Support-Team, ich bitte um Ihre fachkundige Beratung zur Optimierung der Zusammenarbeit zwischen Creative Studio und Performance Marketing Analytics-Teams. Ziel ist es, den Marketing-ROI zu steigern, indem ein datengesteuerter Ansatz mit einer zentralisierten Kontoverwaltung umgesetzt wird. Derzeit bestehen Herausforderungen bei der effizienten Koordination der Abteilungen und der reibungslosen Kommunikation sowie beim Austausch von Daten. Könnten Sie bitte bewährte Methoden und Strategien bereitstellen, um bereichsübergreifende Arbeitsprozesse zu verbessern? Besonders hilfreich wären Einblicke in die Integration von Datenanalysen in kreative, leistungsorientierte Marketingmaßnahmen.",linear_svm,Linear SVM,linear,low,False,0.2862947658280559,743,0.6533646229842768,benötigte | methoden | ansatz | marketingmaßnahmen | teams,Request | Product Support | roi | de | [char] usf,plausible,partly plausible,partly plausible,partly plausible,partly plausible,partly plausible,"Die stützenden Merkmale (benötigte, methoden, ansatz) beziehen sich nachvollziehbar auf eine Beratungsanfrage zur bereichsübergreifenden Zusammenarbeit und Marketing-ROI-Optimierung. Die vorhergesagte Priorität low ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Es besteht strategischer Nutzen, aber kein akuter Serviceausfall oder unmittelbarer Zeitdruck. Die Gegenmerkmale (Request, Product Support, roi) sind nur teilweise als echte Gegensignale interpretierbar.",author
case_11,model_disagreement_4,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,Request,de,Product Support,"Benötigte Anleitung zur effektiven bereichsübergreifenden Kollaboration Sehr geehrtes Support-Team, ich bitte um Ihre fachkundige Beratung zur Optimierung der Zusammenarbeit zwischen Creative Studio und Performance Marketing Analytics-Teams. Ziel ist es, den Marketing-ROI zu steigern, indem ein datengesteuerter Ansatz mit einer zentralisierten Kontoverwaltung umgesetzt wird. Derzeit bestehen Herausforderungen bei der effizienten Koordination der Abteilungen und der reibungslosen Kommunikation sowie beim Austausch von Daten. Könnten Sie bitte bewährte Methoden und Strategien bereitstellen, um bereichsübergreifende Arbeitsprozesse zu verbessern? Besonders hilfreich wären Einblicke in die Integration von Datenanalysen in kreative, leistungsorientierte Marketingmaßnahmen.",complement_naive_bayes,Complement Naive Bayes,naive_bayes,low,False,0.1941557519964013,1280,0.703935787908913,Product Support | Request | de | roi | abteilungen,[char] em ,plausible,partly plausible,partly plausible,plausible,not plausible,partly plausible,"Die stützenden Merkmale (Product Support, Request, de) beziehen sich nachvollziehbar auf eine Beratungsanfrage zur bereichsübergreifenden Zusammenarbeit und Marketing-ROI-Optimierung. Die vorhergesagte Priorität low ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Es besteht strategischer Nutzen, aber kein akuter Serviceausfall oder unmittelbarer Zeitdruck. Mehrere Gegenmerkmale ([char] em) erscheinen fachlich eher stützend oder richtungsunklar.",author
case_11,model_disagreement_4,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,Request,de,Product Support,"Benötigte Anleitung zur effektiven bereichsübergreifenden Kollaboration Sehr geehrtes Support-Team, ich bitte um Ihre fachkundige Beratung zur Optimierung der Zusammenarbeit zwischen Creative Studio und Performance Marketing Analytics-Teams. Ziel ist es, den Marketing-ROI zu steigern, indem ein datengesteuerter Ansatz mit einer zentralisierten Kontoverwaltung umgesetzt wird. Derzeit bestehen Herausforderungen bei der effizienten Koordination der Abteilungen und der reibungslosen Kommunikation sowie beim Austausch von Daten. Könnten Sie bitte bewährte Methoden und Strategien bereitstellen, um bereichsübergreifende Arbeitsprozesse zu verbessern? Besonders hilfreich wären Einblicke in die Integration von Datenanalysen in kreative, leistungsorientierte Marketingmaßnahmen.",knn_cosine,kNN (cosine),instance_based,high,True,0.5001755977583361,67,0.4305667974505427,Request | ansatz | optimierung | bereitstellen | besonders,strategien | [char] rat | [char] tigt | [char]  ab | de,plausible,not plausible,partly plausible,plausible,not plausible,not plausible,"Die stützenden Merkmale (Request, ansatz, optimierung) beziehen sich nachvollziehbar auf eine Beratungsanfrage zur bereichsübergreifenden Zusammenarbeit und Marketing-ROI-Optimierung. Die vorhergesagte Priorität high wird durch Dringlichkeit und Auswirkung des Tickettexts nicht ausreichend gestützt. Es besteht strategischer Nutzen, aber kein akuter Serviceausfall oder unmittelbarer Zeitdruck. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_11,model_disagreement_4,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,Request,de,Product Support,"Benötigte Anleitung zur effektiven bereichsübergreifenden Kollaboration Sehr geehrtes Support-Team, ich bitte um Ihre fachkundige Beratung zur Optimierung der Zusammenarbeit zwischen Creative Studio und Performance Marketing Analytics-Teams. Ziel ist es, den Marketing-ROI zu steigern, indem ein datengesteuerter Ansatz mit einer zentralisierten Kontoverwaltung umgesetzt wird. Derzeit bestehen Herausforderungen bei der effizienten Koordination der Abteilungen und der reibungslosen Kommunikation sowie beim Austausch von Daten. Könnten Sie bitte bewährte Methoden und Strategien bereitstellen, um bereichsübergreifende Arbeitsprozesse zu verbessern? Besonders hilfreich wären Einblicke in die Integration von Datenanalysen in kreative, leistungsorientierte Marketingmaßnahmen.",random_forest,Random Forest,bagging_ensemble,medium,False,0.1512730271139577,688,0.6953336107554784,Product Support | [char] metho | [char] tra | [char] rat | [char] era,bereitstellen | [char] aus | [char] ilu | marketingmaßnahmen | [char] dina,not plausible,partly plausible,plausible,plausible,not plausible,partly plausible,"Die Erklärung stützt sich stark auf schwer interpretierbare Zeichen-n-Gramme und bildet eine Beratungsanfrage zur bereichsübergreifenden Zusammenarbeit und Marketing-ROI-Optimierung daher nur schwach nachvollziehbar ab. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Es besteht strategischer Nutzen, aber kein akuter Serviceausfall oder unmittelbarer Zeitdruck. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_11,model_disagreement_4,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,Request,de,Product Support,"Benötigte Anleitung zur effektiven bereichsübergreifenden Kollaboration Sehr geehrtes Support-Team, ich bitte um Ihre fachkundige Beratung zur Optimierung der Zusammenarbeit zwischen Creative Studio und Performance Marketing Analytics-Teams. Ziel ist es, den Marketing-ROI zu steigern, indem ein datengesteuerter Ansatz mit einer zentralisierten Kontoverwaltung umgesetzt wird. Derzeit bestehen Herausforderungen bei der effizienten Koordination der Abteilungen und der reibungslosen Kommunikation sowie beim Austausch von Daten. Könnten Sie bitte bewährte Methoden und Strategien bereitstellen, um bereichsübergreifende Arbeitsprozesse zu verbessern? Besonders hilfreich wären Einblicke in die Integration von Datenanalysen in kreative, leistungsorientierte Marketingmaßnahmen.",xgboost,XGBoost,gradient_boosting,medium,False,0.3488944285993806,132,0.5259217456364749,Product Support | [char] inde | [char] ders  | [char]  crea | [char]  met,[char] integ | [char] met | [char] nteg | [char] egi | [char]  str,not plausible,partly plausible,plausible,plausible,not plausible,partly plausible,"Die Erklärung stützt sich stark auf schwer interpretierbare Zeichen-n-Gramme und bildet eine Beratungsanfrage zur bereichsübergreifenden Zusammenarbeit und Marketing-ROI-Optimierung daher nur schwach nachvollziehbar ab. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Es besteht strategischer Nutzen, aber kein akuter Serviceausfall oder unmittelbarer Zeitdruck. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_11,model_disagreement_4,98,2b8de51a7c4e30bce5c04433674e788ab51bc409,high,Request,de,Product Support,"Benötigte Anleitung zur effektiven bereichsübergreifenden Kollaboration Sehr geehrtes Support-Team, ich bitte um Ihre fachkundige Beratung zur Optimierung der Zusammenarbeit zwischen Creative Studio und Performance Marketing Analytics-Teams. Ziel ist es, den Marketing-ROI zu steigern, indem ein datengesteuerter Ansatz mit einer zentralisierten Kontoverwaltung umgesetzt wird. Derzeit bestehen Herausforderungen bei der effizienten Koordination der Abteilungen und der reibungslosen Kommunikation sowie beim Austausch von Daten. Könnten Sie bitte bewährte Methoden und Strategien bereitstellen, um bereichsübergreifende Arbeitsprozesse zu verbessern? Besonders hilfreich wären Einblicke in die Integration von Datenanalysen in kreative, leistungsorientierte Marketingmaßnahmen.",lightgbm,LightGBM,gradient_boosting,medium,False,0.4533173314395787,542,0.5733744353180644,kommunikation | creative | Product Support | [char] undi | besonders,abteilungen | [char] dina | [char] rdina | [char] eat | [char] nati,plausible,partly plausible,plausible,plausible,not plausible,partly plausible,"Die stützenden Merkmale (kommunikation, creative, Product Support) beziehen sich nachvollziehbar auf eine Beratungsanfrage zur bereichsübergreifenden Zusammenarbeit und Marketing-ROI-Optimierung. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Es besteht strategischer Nutzen, aber kein akuter Serviceausfall oder unmittelbarer Zeitdruck. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
case_12,model_disagreement_5,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,Request,en,Sales and Pre-Sales,"Inquiry About Marketing Agency Services Dear Customer Support Team, I hope this message finds you well. I am reaching out to inquire about the services offered by your marketing agency. We are currently looking for potential partners to help us improve our brand visibility and develop effective marketing strategies. Given the competitive landscape of our industry, it is essential for us to work with an agency that understands our objectives and can customize strategies to meet our unique requirements. Could you please provide detailed information about the range of services you offer?",logistic_regression,Logistic Regression,linear_baseline,low,True,0.2236917275573417,548,0.6521430339399321,given | effective marketing | Sales and Pre-Sales | essential us | hope message,work | Request | develop | marketing agency | currently,plausible,plausible,plausible,partly plausible,partly plausible,plausible,"Die stützenden Merkmale (given, effective marketing, Sales and Pre-Sales) beziehen sich nachvollziehbar auf eine Pre-Sales-Anfrage zu Leistungen einer Marketingagentur. Die vorhergesagte Priorität low ist hinsichtlich Dringlichkeit und Auswirkung inhaltlich gut nachvollziehbar. Die Gegenmerkmale (work, Request, develop) sind nur teilweise als echte Gegensignale interpretierbar.",author
case_12,model_disagreement_5,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,Request,en,Sales and Pre-Sales,"Inquiry About Marketing Agency Services Dear Customer Support Team, I hope this message finds you well. I am reaching out to inquire about the services offered by your marketing agency. We are currently looking for potential partners to help us improve our brand visibility and develop effective marketing strategies. Given the competitive landscape of our industry, it is essential for us to work with an agency that understands our objectives and can customize strategies to meet our unique requirements. Could you please provide detailed information about the range of services you offer?",linear_svm,Linear SVM,linear,medium,False,0.1941440392543818,645,0.6660359003897877,work | objectives | landscape | Sales and Pre-Sales | team hope,effective marketing | industry | reaching inquire | offered | Request,plausible,not plausible,partly plausible,partly plausible,partly plausible,partly plausible,"Die stützenden Merkmale (work, objectives, landscape) beziehen sich nachvollziehbar auf eine Pre-Sales-Anfrage zu Leistungen einer Marketingagentur. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Die Anfrage ist explorativ und enthält keine akute Störung. Die Gegenmerkmale (effective marketing, industry, reaching inquire) sind nur teilweise als echte Gegensignale interpretierbar.",author
case_12,model_disagreement_5,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,Request,en,Sales and Pre-Sales,"Inquiry About Marketing Agency Services Dear Customer Support Team, I hope this message finds you well. I am reaching out to inquire about the services offered by your marketing agency. We are currently looking for potential partners to help us improve our brand visibility and develop effective marketing strategies. Given the competitive landscape of our industry, it is essential for us to work with an agency that understands our objectives and can customize strategies to meet our unique requirements. Could you please provide detailed information about the range of services you offer?",complement_naive_bayes,Complement Naive Bayes,naive_bayes,medium,False,0.1431962574957725,790,0.6877664495186198,Sales and Pre-Sales | Request | range services | landscape | essential us,,plausible,not plausible,partly plausible,plausible,partly plausible,partly plausible,"Die stützenden Merkmale (Sales and Pre-Sales, Request, range services) beziehen sich nachvollziehbar auf eine Pre-Sales-Anfrage zu Leistungen einer Marketingagentur. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Die Anfrage ist explorativ und enthält keine akute Störung. Explizite Gegenmerkmale fehlen, sodass die Gegenrichtung qualitativ nur eingeschränkt beurteilt werden kann.",author
case_12,model_disagreement_5,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,Request,en,Sales and Pre-Sales,"Inquiry About Marketing Agency Services Dear Customer Support Team, I hope this message finds you well. I am reaching out to inquire about the services offered by your marketing agency. We are currently looking for potential partners to help us improve our brand visibility and develop effective marketing strategies. Given the competitive landscape of our industry, it is essential for us to work with an agency that understands our objectives and can customize strategies to meet our unique requirements. Could you please provide detailed information about the range of services you offer?",knn_cosine,kNN (cosine),instance_based,high,False,0.3973703349282496,90,0.4740074659693968,Request | Sales and Pre-Sales | strategies | brand | could,marketing | marketing agency | [char]  age | [char] mize | reaching inquire,plausible,not plausible,not plausible,plausible,plausible,not plausible,"Die stützenden Merkmale (Request, Sales and Pre-Sales, strategies) beziehen sich nachvollziehbar auf eine Pre-Sales-Anfrage zu Leistungen einer Marketingagentur. Die vorhergesagte Priorität high wird durch Dringlichkeit und Auswirkung des Tickettexts nicht ausreichend gestützt. Die Anfrage ist explorativ und enthält keine akute Störung. Die Gegenmerkmale (marketing, marketing agency, [char]  age) sind als plausible Gegensignale zur Vorhersage interpretierbar.",author
case_12,model_disagreement_5,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,Request,en,Sales and Pre-Sales,"Inquiry About Marketing Agency Services Dear Customer Support Team, I hope this message finds you well. I am reaching out to inquire about the services offered by your marketing agency. We are currently looking for potential partners to help us improve our brand visibility and develop effective marketing strategies. Given the competitive landscape of our industry, it is essential for us to work with an agency that understands our objectives and can customize strategies to meet our unique requirements. Could you please provide detailed information about the range of services you offer?",random_forest,Random Forest,bagging_ensemble,medium,False,0.1047914065457869,375,0.6656530944238489,[char] agen | [char]  ag | [char] ncy | marketing | [char] gency,[char]  you | [char] ncy  | [char] inqu | [char] nquir | [char] lan,partly plausible,not plausible,partly plausible,partly plausible,not plausible,partly plausible,"Die Medium-Priorität ist für eine explorative Pre-Sales-Anfrage ohne akute Störung nur teilweise nachvollziehbar. Mehrere Character-n-Gramme beziehen sich erkennbar auf den Agentur- und Marketingkontext, sind aber weniger gut interpretierbar.",author
case_12,model_disagreement_5,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,Request,en,Sales and Pre-Sales,"Inquiry About Marketing Agency Services Dear Customer Support Team, I hope this message finds you well. I am reaching out to inquire about the services offered by your marketing agency. We are currently looking for potential partners to help us improve our brand visibility and develop effective marketing strategies. Given the competitive landscape of our industry, it is essential for us to work with an agency that understands our objectives and can customize strategies to meet our unique requirements. Could you please provide detailed information about the range of services you offer?",xgboost,XGBoost,gradient_boosting,medium,False,0.2924502369893613,136,0.539295998489729,[char] agen | [char]  can  | brand | [char]  age | [char] omiz,[char] fer | [char]  lan | offer | [char]  can | [char]  our,partly plausible,not plausible,partly plausible,partly plausible,not plausible,partly plausible,"Die Medium-Priorität ist für eine explorative Pre-Sales-Anfrage ohne akute Störung nur teilweise nachvollziehbar. Mehrere Character-n-Gramme beziehen sich erkennbar auf den Agentur- und Marken-/Marketingkontext, sind aber weniger gut interpretierbar.",author
case_12,model_disagreement_5,128,1a253cac8e537423675594be7ce6e3473a15a28f,low,Request,en,Sales and Pre-Sales,"Inquiry About Marketing Agency Services Dear Customer Support Team, I hope this message finds you well. I am reaching out to inquire about the services offered by your marketing agency. We are currently looking for potential partners to help us improve our brand visibility and develop effective marketing strategies. Given the competitive landscape of our industry, it is essential for us to work with an agency that understands our objectives and can customize strategies to meet our unique requirements. Could you please provide detailed information about the range of services you offer?",lightgbm,LightGBM,gradient_boosting,medium,False,0.272508943006297,631,0.6460980710387072,[char] agen | objectives | [char]  ag | marketing agency | Sales and Pre-Sales,[char] fer | effective marketing | [char] ge  | [char] stand | currently,plausible,not plausible,partly plausible,plausible,not plausible,partly plausible,"Die stützenden Merkmale ([char] agen, objectives, [char]  ag) beziehen sich nachvollziehbar auf eine Pre-Sales-Anfrage zu Leistungen einer Marketingagentur. Die vorhergesagte Priorität medium ist nur teilweise durch konkrete Dringlichkeits- beziehungsweise Auswirkungssignale abgesichert. Die Anfrage ist explorativ und enthält keine akute Störung. Die Gegenmerkmale bestehen überwiegend aus Zeichen-n-Grammen und sind fachlich kaum interpretierbar.",author
